,Goal,Target,Indicator_ref,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
1209,'5,'5.1,5.1.1,202,Sub-Saharan Africa,9.0,2018.0,1.0,1.0,0.0,,,48
1210,'5,'5.1,5.1.1,419,Latin America and the Caribbean,13.0,2018.0,1.0,1.0,0.0,,,33
1211,'5,'5.1,5.1.1,513,Europe and Northern America,17.0,2018.0,1.0,1.0,0.0,,,45
1212,'5,'5.1,5.1.1,543,Oceania (excluding Australia and New Zealand),1.0,2018.0,1.0,1.0,0.0,,,12
1213,'5,'5.1,5.1.1,747,Northern Africa and Western Asia,6.0,2018.0,1.0,1.0,0.0,,,24
1214,'5,'5.1,5.1.1,753,Eastern and South-Eastern Asia,3.0,2018.0,1.0,1.0,0.0,,,16
1215,'5,'5.2,5.2.1,1,World,106.0,2012.0,1.0,8.0,2.0,2.8284271247461903,1.0,194
1216,'5,'5.2,5.2.1,53,Australia and New Zealand,0.0,,,,,,,2
1217,'5,'5.2,5.2.1,62,Central and Southern Asia,7.0,2015.0,1.0,8.0,2.0,2.8284271247461903,1.0,14
1218,'5,'5.2,5.2.1,202,Sub-Saharan Africa,31.0,2014.0,1.0,8.0,2.0,2.8284271247461903,1.0,48
1219,'5,'5.2,5.2.1,419,Latin America and the Caribbean,16.0,2014.5,1.0,8.0,2.0,2.8284271247461903,1.0,33
1220,'5,'5.2,5.2.1,513,Europe and Northern America,29.0,2012.0,1.0,1.0,2.0,1.0,1.0,45
1221,'5,'5.2,5.2.1,543,Oceania (excluding Australia and New Zealand),10.0,2009.0,1.0,4.0,2.0,1.8228756555322954,1.0,12
1222,'5,'5.2,5.2.1,747,Northern Africa and Western Asia,6.0,2013.0,1.0,8.0,2.0,2.8284271247461903,1.0,24
1223,'5,'5.2,5.2.1,753,Eastern and South-Eastern Asia,7.0,2016.0,1.0,8.0,2.0,2.8284271247461903,1.0,16
1224,'5,'5.3,5.3.1,1,World,126.0,2015.0,1.0,1.0,2.0,1.0,1.0,194
1225,'5,'5.3,5.3.1,53,Australia and New Zealand,0.0,,,,,,,2
1226,'5,'5.3,5.3.1,62,Central and Southern Asia,14.0,2016.0,1.0,1.0,2.0,1.0,1.0,14
1227,'5,'5.3,5.3.1,202,Sub-Saharan Africa,45.0,2015.0,1.0,1.0,2.0,1.0,1.0,48
1228,'5,'5.3,5.3.1,419,Latin America and the Caribbean,24.0,2014.0,1.0,1.0,2.0,1.0,1.0,33
1229,'5,'5.3,5.3.1,513,Europe and Northern America,8.0,2013.0,1.0,1.0,2.0,1.0,1.0,45
1230,'5,'5.3,5.3.1,543,Oceania (excluding Australia and New Zealand),9.0,2012.0,1.0,1.0,2.0,1.0,1.0,12
1231,'5,'5.3,5.3.1,747,Northern Africa and Western Asia,17.0,2014.0,1.0,1.0,2.0,1.0,1.0,24
1232,'5,'5.3,5.3.1,753,Eastern and South-Eastern Asia,9.0,2016.0,1.0,1.0,2.0,1.0,1.0,16
1233,'5,'5.3,5.3.2,1,World,30.0,2015.0,1.0,1.0,2.0,1.0,1.0,194
1234,'5,'5.3,5.3.2,53,Australia and New Zealand,0.0,,,,,,,2
1235,'5,'5.3,5.3.2,62,Central and Southern Asia,1.0,2017.0,1.0,1.0,2.0,1.0,1.0,14
1236,'5,'5.3,5.3.2,202,Sub-Saharan Africa,25.0,2015.0,1.0,1.0,2.0,1.0,1.0,48
1237,'5,'5.3,5.3.2,419,Latin America and the Caribbean,0.0,,,,,,,33
1238,'5,'5.3,5.3.2,513,Europe and Northern America,0.0,,,,,,,45
1239,'5,'5.3,5.3.2,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1240,'5,'5.3,5.3.2,747,Northern Africa and Western Asia,4.0,2014.5,1.0,1.0,2.0,1.0,1.0,24
1241,'5,'5.3,5.3.2,753,Eastern and South-Eastern Asia,0.0,,,,,,,16
1242,'5,'5.4,5.4.1,1,World,83.0,2012.6666666666667,1.0,11.333333333333334,3.0,2.24443055341507,1.0,194
1243,'5,'5.4,5.4.1,53,Australia and New Zealand,2.0,2008.0,1.0,2.0,3.0,1.2599210498948732,1.0,2
1244,'5,'5.4,5.4.1,62,Central and Southern Asia,5.0,2015.0,1.0,4.0,3.0,1.5874010519681994,1.0,14
1245,'5,'5.4,5.4.1,202,Sub-Saharan Africa,8.333333333333334,2009.6666666666667,1.0,2.6666666666666665,3.0,1.3690810505859818,1.0,48
1246,'5,'5.4,5.4.1,419,Latin America and the Caribbean,15.666666666666666,2013.0,1.0,6.666666666666667,3.0,1.6798947331931642,1.0,33
1247,'5,'5.4,5.4.1,513,Europe and Northern America,34.0,2012.0,2.0,12.0,3.0,2.2894284851066637,1.0,45
1248,'5,'5.4,5.4.1,543,Oceania (excluding Australia and New Zealand),1.0,2016.0,1.0,36.0,3.0,3.3019272488946263,1.0,12
1249,'5,'5.4,5.4.1,747,Northern Africa and Western Asia,9.666666666666666,2012.0,1.0,8.0,3.0,2.0,1.0,24
1250,'5,'5.4,5.4.1,753,Eastern and South-Eastern Asia,7.333333333333333,2015.0,2.8333333333333335,21.0,3.0,2.7550064588444467,1.0,16
1251,'5,'5.5,5.5.1,1,World,182.5,2019.5,16.0,1.0,1.0,1.0,0.75,194
1252,'5,'5.5,5.5.1,53,Australia and New Zealand,2.0,2019.625,16.125,1.0,1.0,1.0,0.75,2
1253,'5,'5.5,5.5.1,62,Central and Southern Asia,13.25,2019.5,16.0,1.0,1.0,1.0,0.75,14
1254,'5,'5.5,5.5.1,202,Sub-Saharan Africa,44.5,2019.5,16.0,1.0,1.0,1.0,0.75,48
1255,'5,'5.5,5.5.1,419,Latin America and the Caribbean,31.0,2019.5,16.0,1.0,1.0,1.0,0.75,33
1256,'5,'5.5,5.5.1,513,Europe and Northern America,43.25,2019.5,16.0,1.0,1.0,1.0,0.75,45
1257,'5,'5.5,5.5.1,543,Oceania (excluding Australia and New Zealand),10.5,2019.75,16.0,1.0,1.0,1.0,0.75,12
1258,'5,'5.5,5.5.1,747,Northern Africa and Western Asia,22.75,2019.5,16.0,1.0,1.0,1.0,0.75,24
1259,'5,'5.5,5.5.1,753,Eastern and South-Eastern Asia,15.25,2019.5,16.0,1.0,1.0,1.0,0.75,16
1260,'5,'5.5,5.5.2,1,World,132.0,2017.5,8.0,1.0,1.0,1.0,1.0,194
1261,'5,'5.5,5.5.2,53,Australia and New Zealand,1.0,2013.0,14.0,1.0,1.0,1.0,1.0,2
1262,'5,'5.5,5.5.2,62,Central and Southern Asia,9.5,2017.0,3.75,1.0,1.0,1.0,1.0,14
1263,'5,'5.5,5.5.2,202,Sub-Saharan Africa,26.0,2014.75,1.25,1.0,1.0,1.0,1.0,48
1264,'5,'5.5,5.5.2,419,Latin America and the Caribbean,22.5,2017.5,9.75,1.0,1.0,1.0,1.0,33
1265,'5,'5.5,5.5.2,513,Europe and Northern America,39.0,2018.0,19.0,1.0,1.0,1.0,1.0,45
1266,'5,'5.5,5.5.2,543,Oceania (excluding Australia and New Zealand),9.5,2013.75,1.0,1.0,1.0,1.0,1.0,12
1267,'5,'5.5,5.5.2,747,Northern Africa and Western Asia,14.0,2017.0,5.0,1.0,1.0,1.0,1.0,24
1268,'5,'5.5,5.5.2,753,Eastern and South-Eastern Asia,10.5,2018.0,8.25,1.0,1.0,1.0,1.0,16
1269,'5,'5.6,5.6.1,1,World,57.0,2014.0,1.0,1.0,2.0,1.0,1.0,194
1270,'5,'5.6,5.6.1,53,Australia and New Zealand,0.0,,,,,,,2
1271,'5,'5.6,5.6.1,62,Central and Southern Asia,5.0,2017.0,1.0,1.0,2.0,1.0,1.0,14
1272,'5,'5.6,5.6.1,202,Sub-Saharan Africa,36.0,2014.0,1.0,1.0,2.0,1.0,1.0,48
1273,'5,'5.6,5.6.1,419,Latin America and the Caribbean,7.0,2014.0,1.0,1.0,2.0,1.0,1.0,33
1274,'5,'5.6,5.6.1,513,Europe and Northern America,2.0,2012.5,1.5,1.0,2.0,1.0,1.0,45
1275,'5,'5.6,5.6.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1276,'5,'5.6,5.6.1,747,Northern Africa and Western Asia,2.0,2017.0,2.0,1.0,2.0,1.0,1.0,24
1277,'5,'5.6,5.6.1,753,Eastern and South-Eastern Asia,5.0,2016.0,1.0,1.0,2.0,1.0,1.0,16
1278,'5,'5.6,5.6.2,1,World,98.33333333333333,2019.0,1.0,1.0,0.0,,,194
1279,'5,'5.6,5.6.2,53,Australia and New Zealand,1.8333333333333333,2019.0,1.0,1.0,0.0,,,2
1280,'5,'5.6,5.6.2,62,Central and Southern Asia,9.777777777777779,2019.0,1.0,1.0,0.0,,,14
1281,'5,'5.6,5.6.2,202,Sub-Saharan Africa,31.333333333333332,2019.0,1.0,1.0,0.0,,,48
1282,'5,'5.6,5.6.2,419,Latin America and the Caribbean,15.666666666666666,2019.0,1.0,1.0,0.0,,,33
1283,'5,'5.6,5.6.2,513,Europe and Northern America,20.055555555555557,2019.0,1.0,1.0,0.0,,,45
1284,'5,'5.6,5.6.2,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1285,'5,'5.6,5.6.2,747,Northern Africa and Western Asia,11.0,2019.0,1.0,1.0,0.0,,,24
1286,'5,'5.6,5.6.2,753,Eastern and South-Eastern Asia,8.666666666666666,2019.0,1.0,1.0,0.0,,,16
1287,'5,'5.a,5.a.1,1,World,10.0,2016.0,1.0,2.0,0.5,3.0,1.0,194
1288,'5,'5.a,5.a.1,53,Australia and New Zealand,0.0,,,,,,,2
1289,'5,'5.a,5.a.1,62,Central and Southern Asia,1.0,2012.0,1.0,2.0,0.5,3.0,1.0,14
1290,'5,'5.a,5.a.1,202,Sub-Saharan Africa,7.0,2016.0,1.0,2.0,0.5,3.0,1.0,48
1291,'5,'5.a,5.a.1,419,Latin America and the Caribbean,1.0,2018.0,5.0,2.0,0.5,3.0,1.0,33
1292,'5,'5.a,5.a.1,513,Europe and Northern America,0.0,,,,,,,45
1293,'5,'5.a,5.a.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1294,'5,'5.a,5.a.1,747,Northern Africa and Western Asia,0.0,,,,,,,24
1295,'5,'5.a,5.a.1,753,Eastern and South-Eastern Asia,1.0,2009.0,1.0,2.0,0.5,3.0,1.0,16
1296,'5,'5.a,5.a.2,1,World,16.0,2019.0,1.0,1.0,0.0,,,194
1297,'5,'5.a,5.a.2,53,Australia and New Zealand,0.0,,,,,,,2
1298,'5,'5.a,5.a.2,62,Central and Southern Asia,2.0,2019.0,1.0,1.0,0.0,,,14
1299,'5,'5.a,5.a.2,202,Sub-Saharan Africa,0.0,,,,,,,48
1300,'5,'5.a,5.a.2,419,Latin America and the Caribbean,5.0,2019.0,1.0,1.0,0.0,,,33
1301,'5,'5.a,5.a.2,513,Europe and Northern America,7.0,2019.0,1.0,1.0,0.0,,,45
1302,'5,'5.a,5.a.2,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1303,'5,'5.a,5.a.2,747,Northern Africa and Western Asia,2.0,2019.0,1.0,1.0,0.0,,,24
1304,'5,'5.a,5.a.2,753,Eastern and South-Eastern Asia,0.0,,,,,,,16
1305,'5,'5.b,5.b.1,1,World,77.0,2018.0,2.0,3.0,1.0,3.0,0.8571428571428571,194
1306,'5,'5.b,5.b.1,53,Australia and New Zealand,0.0,,,,,,,2
1307,'5,'5.b,5.b.1,62,Central and Southern Asia,5.0,2018.0,1.0,3.0,1.0,3.0,0.8,14
1308,'5,'5.b,5.b.1,202,Sub-Saharan Africa,16.0,2017.0,1.5,3.0,1.0,3.0,0.8125,48
1309,'5,'5.b,5.b.1,419,Latin America and the Caribbean,15.0,2017.0,3.0,3.0,1.0,3.0,0.8,33
1310,'5,'5.b,5.b.1,513,Europe and Northern America,15.0,2017.0,2.0,3.0,1.0,3.0,0.8,45
1311,'5,'5.b,5.b.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1312,'5,'5.b,5.b.1,747,Northern Africa and Western Asia,17.0,2018.0,3.0,3.0,1.0,3.0,0.9411764705882353,24
1313,'5,'5.b,5.b.1,753,Eastern and South-Eastern Asia,9.0,2018.0,3.0,3.0,1.0,3.0,1.0,16
1314,'5,'5.c,5.c.1,1,World,66.0,2018.0,1.0,1.0,0.0,,,194
1315,'5,'5.c,5.c.1,53,Australia and New Zealand,0.0,,,,,,,2
1316,'5,'5.c,5.c.1,62,Central and Southern Asia,4.0,2018.0,1.0,1.0,0.0,,,14
1317,'5,'5.c,5.c.1,202,Sub-Saharan Africa,26.0,2018.0,1.0,1.0,0.0,,,48
1318,'5,'5.c,5.c.1,419,Latin America and the Caribbean,9.0,2018.0,1.0,1.0,0.0,,,33
1319,'5,'5.c,5.c.1,513,Europe and Northern America,6.0,2018.0,1.0,1.0,0.0,,,45
1320,'5,'5.c,5.c.1,543,Oceania (excluding Australia and New Zealand),8.0,2018.0,1.0,1.0,0.0,,,12
1321,'5,'5.c,5.c.1,747,Northern Africa and Western Asia,7.0,2018.0,1.0,1.0,0.0,,,24
1322,'5,'5.c,5.c.1,753,Eastern and South-Eastern Asia,6.0,2018.0,1.0,1.0,0.0,,,16
1323,'6,'6.1,6.1.1,1,World,115.0,2017.0,18.0,1.0,1.0,1.0,0.0,194
1324,'6,'6.1,6.1.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,1.0,1.0,0.0,2
1325,'6,'6.1,6.1.1,62,Central and Southern Asia,12.0,2017.0,18.0,3.0,1.0,3.0,0.0,14
1326,'6,'6.1,6.1.1,202,Sub-Saharan Africa,15.0,2017.0,18.0,1.0,1.0,1.0,0.0,48
1327,'6,'6.1,6.1.1,419,Latin America and the Caribbean,14.0,2017.0,18.0,2.5,1.0,2.5,0.0,33
1328,'6,'6.1,6.1.1,513,Europe and Northern America,45.0,2017.0,18.0,1.0,1.0,1.0,0.0,45
1329,'6,'6.1,6.1.1,543,Oceania (excluding Australia and New Zealand),3.0,2017.0,18.0,1.0,1.0,1.0,0.0,12
1330,'6,'6.1,6.1.1,747,Northern Africa and Western Asia,14.0,2017.0,18.0,1.0,1.0,1.0,0.0,24
1331,'6,'6.1,6.1.1,753,Eastern and South-Eastern Asia,10.0,2017.0,18.0,1.5,1.0,1.5,0.0,16
1332,'6,'6.2,6.2.1,1,World,130.66666666666666,2017.0,15.0,2.6666666666666665,1.0,2.6666666666666665,0.0,194
1333,'6,'6.2,6.2.1,53,Australia and New Zealand,1.3333333333333333,2017.0,18.0,1.5,1.0,1.5,0.0,2
1334,'6,'6.2,6.2.1,62,Central and Southern Asia,9.333333333333334,2017.0,16.0,2.3333333333333335,1.0,2.3333333333333335,0.0,14
1335,'6,'6.2,6.2.1,202,Sub-Saharan Africa,32.666666666666664,2017.0,15.0,3.0,1.0,3.0,0.0,48
1336,'6,'6.2,6.2.1,419,Latin America and the Caribbean,21.333333333333332,2017.0,14.833333333333334,2.6666666666666665,1.0,2.6666666666666665,0.0,33
1337,'6,'6.2,6.2.1,513,Europe and Northern America,31.0,2016.6666666666667,15.0,2.6666666666666665,1.0,2.6666666666666665,0.0,45
1338,'6,'6.2,6.2.1,543,Oceania (excluding Australia and New Zealand),5.666666666666667,2017.0,14.166666666666666,3.0,1.0,3.0,0.0,12
1339,'6,'6.2,6.2.1,747,Northern Africa and Western Asia,18.333333333333332,2017.0,15.0,2.6666666666666665,1.0,2.6666666666666665,0.0,24
1340,'6,'6.2,6.2.1,753,Eastern and South-Eastern Asia,11.0,2017.0,14.333333333333334,2.5,1.0,2.5,0.0,16
1341,'6,'6.3,6.3.1,1,World,76.0,2018.0,1.0,1.0,0.0,,,194
1342,'6,'6.3,6.3.1,53,Australia and New Zealand,2.0,2018.0,1.0,1.0,0.0,,,2
1343,'6,'6.3,6.3.1,62,Central and Southern Asia,0.0,,,,,,,14
1344,'6,'6.3,6.3.1,202,Sub-Saharan Africa,4.0,2018.0,1.0,1.0,0.0,,,48
1345,'6,'6.3,6.3.1,419,Latin America and the Caribbean,7.0,2018.0,1.0,1.0,0.0,,,33
1346,'6,'6.3,6.3.1,513,Europe and Northern America,40.0,2018.0,1.0,1.0,0.0,,,45
1347,'6,'6.3,6.3.1,543,Oceania (excluding Australia and New Zealand),2.0,2018.0,1.0,1.0,0.0,,,12
1348,'6,'6.3,6.3.1,747,Northern Africa and Western Asia,16.0,2018.0,1.0,1.0,0.0,,,24
1349,'6,'6.3,6.3.1,753,Eastern and South-Eastern Asia,5.0,2018.0,1.0,1.0,0.0,,,16
1350,'6,'6.3,6.3.2,1,World,52.0,2017.0,1.0,1.0,0.0,,,194
1351,'6,'6.3,6.3.2,53,Australia and New Zealand,1.0,2017.0,1.0,1.0,0.0,,,2
1352,'6,'6.3,6.3.2,62,Central and Southern Asia,0.0,,,,,,,14
1353,'6,'6.3,6.3.2,202,Sub-Saharan Africa,15.0,2017.0,1.0,1.0,0.0,,,48
1354,'6,'6.3,6.3.2,419,Latin America and the Caribbean,6.0,2017.0,1.0,1.0,0.0,,,33
1355,'6,'6.3,6.3.2,513,Europe and Northern America,19.0,2017.0,1.0,1.0,0.0,,,45
1356,'6,'6.3,6.3.2,543,Oceania (excluding Australia and New Zealand),2.0,2017.0,1.0,1.0,0.0,,,12
1357,'6,'6.3,6.3.2,747,Northern Africa and Western Asia,6.0,2017.0,1.0,1.0,0.0,,,24
1358,'6,'6.3,6.3.2,753,Eastern and South-Eastern Asia,3.0,2017.0,1.0,1.0,0.0,,,16
1359,'6,'6.4,6.4.1,1,World,194.0,2015.0,4.0,1.0,0.0,,,194
1360,'6,'6.4,6.4.1,53,Australia and New Zealand,2.0,2015.0,4.0,1.0,0.0,,,2
1361,'6,'6.4,6.4.1,62,Central and Southern Asia,14.0,2015.0,4.0,1.0,0.0,,,14
1362,'6,'6.4,6.4.1,202,Sub-Saharan Africa,48.0,2015.0,4.0,1.0,0.0,,,48
1363,'6,'6.4,6.4.1,419,Latin America and the Caribbean,33.0,2015.0,4.0,1.0,0.0,,,33
1364,'6,'6.4,6.4.1,513,Europe and Northern America,45.0,2015.0,4.0,1.0,0.0,,,45
1365,'6,'6.4,6.4.1,543,Oceania (excluding Australia and New Zealand),12.0,2015.0,4.0,1.0,0.0,,,12
1366,'6,'6.4,6.4.1,747,Northern Africa and Western Asia,24.0,2015.0,4.0,1.0,0.0,,,24
1367,'6,'6.4,6.4.1,753,Eastern and South-Eastern Asia,16.0,2015.0,4.0,1.0,0.0,,,16
1368,'6,'6.4,6.4.2,1,World,194.0,2017.0,13.0,2.0,1.0,2.0,0.0,194
1369,'6,'6.4,6.4.2,53,Australia and New Zealand,2.0,2017.0,13.0,2.0,1.0,2.0,0.0,2
1370,'6,'6.4,6.4.2,62,Central and Southern Asia,14.0,2017.0,13.5,3.0,1.0,3.0,0.0,14
1371,'6,'6.4,6.4.2,202,Sub-Saharan Africa,48.0,2017.0,13.5,3.0,1.0,3.0,0.0,48
1372,'6,'6.4,6.4.2,419,Latin America and the Caribbean,33.0,2017.0,14.0,2.0,1.0,2.0,0.0,33
1373,'6,'6.4,6.4.2,513,Europe and Northern America,45.0,2017.0,12.0,2.0,1.0,2.0,0.0,45
1374,'6,'6.4,6.4.2,543,Oceania (excluding Australia and New Zealand),12.0,2015.0,4.0,1.0,1.0,1.0,0.0,12
1375,'6,'6.4,6.4.2,747,Northern Africa and Western Asia,24.0,2017.0,14.0,2.0,1.0,2.0,0.0,24
1376,'6,'6.4,6.4.2,753,Eastern and South-Eastern Asia,16.0,2017.0,13.5,3.0,1.0,3.0,0.0,16
1377,'6,'6.5,6.5.1,1,World,86.0,2018.0,1.0,1.0,0.0,,,194
1378,'6,'6.5,6.5.1,53,Australia and New Zealand,1.0,2018.0,1.0,1.0,0.0,,,2
1379,'6,'6.5,6.5.1,62,Central and Southern Asia,5.0,2018.0,1.0,1.0,0.0,,,14
1380,'6,'6.5,6.5.1,202,Sub-Saharan Africa,22.5,2018.0,1.0,1.0,0.0,,,48
1381,'6,'6.5,6.5.1,419,Latin America and the Caribbean,14.5,2018.0,1.0,1.0,0.0,,,33
1382,'6,'6.5,6.5.1,513,Europe and Northern America,21.5,2018.0,1.0,1.0,0.0,,,45
1383,'6,'6.5,6.5.1,543,Oceania (excluding Australia and New Zealand),4.0,2018.0,1.0,1.0,0.0,,,12
1384,'6,'6.5,6.5.1,747,Northern Africa and Western Asia,11.0,2018.0,1.0,1.0,0.0,,,24
1385,'6,'6.5,6.5.1,753,Eastern and South-Eastern Asia,6.5,2018.0,1.0,1.0,0.0,,,16
1386,'6,'6.5,6.5.2,1,World,194.0,2017.0,1.0,1.0,0.0,,,194
1387,'6,'6.5,6.5.2,53,Australia and New Zealand,2.0,2017.0,1.0,1.0,0.0,,,2
1388,'6,'6.5,6.5.2,62,Central and Southern Asia,14.0,2017.0,1.0,1.0,0.0,,,14
1389,'6,'6.5,6.5.2,202,Sub-Saharan Africa,48.0,2017.0,1.0,1.0,0.0,,,48
1390,'6,'6.5,6.5.2,419,Latin America and the Caribbean,33.0,2017.0,1.0,1.0,0.0,,,33
1391,'6,'6.5,6.5.2,513,Europe and Northern America,45.0,2017.0,1.0,1.0,0.0,,,45
1392,'6,'6.5,6.5.2,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,1.0,1.0,0.0,,,12
1393,'6,'6.5,6.5.2,747,Northern Africa and Western Asia,24.0,2017.0,1.0,1.0,0.0,,,24
1394,'6,'6.5,6.5.2,753,Eastern and South-Eastern Asia,16.0,2017.0,1.0,1.0,0.0,,,16
1395,'6,'6.6,6.6.1,1,World,66.75,2017.25,4.25,1.0,0.0,,,194
1396,'6,'6.6,6.6.1,53,Australia and New Zealand,0.5,2018.0,14.0,1.0,0.0,,,2
1397,'6,'6.6,6.6.1,62,Central and Southern Asia,3.5,2018.0,14.0,1.0,0.0,,,14
1398,'6,'6.6,6.6.1,202,Sub-Saharan Africa,16.875,2017.25,4.25,1.0,0.0,,,48
1399,'6,'6.6,6.6.1,419,Latin America and the Caribbean,8.0,2017.25,4.25,1.0,0.0,,,33
1400,'6,'6.6,6.6.1,513,Europe and Northern America,20.0,2017.25,4.25,1.0,0.0,,,45
1401,'6,'6.6,6.6.1,543,Oceania (excluding Australia and New Zealand),4.5,2017.25,4.25,1.0,0.0,,,12
1402,'6,'6.6,6.6.1,747,Northern Africa and Western Asia,7.875,2017.25,4.25,1.0,0.0,,,24
1403,'6,'6.6,6.6.1,753,Eastern and South-Eastern Asia,5.5,2017.25,4.25,1.0,0.0,,,16
1404,'6,'6.a,6.a.1,1,World,147.0,2017.0,18.0,1.0,0.0,,,194
1405,'6,'6.a,6.a.1,53,Australia and New Zealand,0.0,,,,,,,2
1406,'6,'6.a,6.a.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1407,'6,'6.a,6.a.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
1408,'6,'6.a,6.a.1,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
1409,'6,'6.a,6.a.1,513,Europe and Northern America,10.0,2017.0,15.5,1.0,0.0,,,45
1410,'6,'6.a,6.a.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,17.5,1.0,0.0,,,12
1411,'6,'6.a,6.a.1,747,Northern Africa and Western Asia,19.0,2017.0,18.0,1.0,0.0,,,24
1412,'6,'6.a,6.a.1,753,Eastern and South-Eastern Asia,12.0,2017.0,18.0,1.0,0.0,,,16
1413,'6,'6.b,6.b.1,1,World,62.75,2019.0,2.5,1.0,0.5,1.0,0.0,194
1414,'6,'6.b,6.b.1,53,Australia and New Zealand,0.5,2019.0,1.0,1.0,0.5,1.0,0.0,2
1415,'6,'6.b,6.b.1,62,Central and Southern Asia,6.25,2019.0,3.0,1.0,0.5,1.0,0.0,14
1416,'6,'6.b,6.b.1,202,Sub-Saharan Africa,21.5,2019.0,3.0,1.0,0.5,1.0,0.0,48
1417,'6,'6.b,6.b.1,419,Latin America and the Caribbean,12.5,2019.0,2.5,1.0,0.5,1.0,0.0,33
1418,'6,'6.b,6.b.1,513,Europe and Northern America,5.75,2019.0,1.5,1.0,0.5,1.0,0.0,45
1419,'6,'6.b,6.b.1,543,Oceania (excluding Australia and New Zealand),4.75,2019.0,1.25,1.0,0.5,1.0,0.0,12
1420,'6,'6.b,6.b.1,747,Northern Africa and Western Asia,5.5,2019.0,2.0,1.0,0.5,1.0,0.0,24
1421,'6,'6.b,6.b.1,753,Eastern and South-Eastern Asia,6.0,2019.0,3.5,1.0,0.5,1.0,0.0,16
1422,'7,'7.1,7.1.1,1,World,193.0,2017.0,28.0,3.0,1.0,3.0,0.0,194
1423,'7,'7.1,7.1.1,53,Australia and New Zealand,2.0,2017.0,28.0,3.0,1.0,3.0,0.0,2
1424,'7,'7.1,7.1.1,62,Central and Southern Asia,14.0,2017.0,28.0,3.0,1.0,3.0,0.0,14
1425,'7,'7.1,7.1.1,202,Sub-Saharan Africa,47.0,2017.0,28.0,3.0,1.0,3.0,0.0,48
1426,'7,'7.1,7.1.1,419,Latin America and the Caribbean,33.0,2017.0,28.0,3.0,1.0,3.0,0.0,33
1427,'7,'7.1,7.1.1,513,Europe and Northern America,45.0,2017.0,28.0,3.0,1.0,3.0,0.0,45
1428,'7,'7.1,7.1.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,28.0,3.0,1.0,3.0,0.0,12
1429,'7,'7.1,7.1.1,747,Northern Africa and Western Asia,24.0,2017.0,28.0,3.0,1.0,3.0,0.0,24
1430,'7,'7.1,7.1.1,753,Eastern and South-Eastern Asia,16.0,2017.0,28.0,3.0,1.0,3.0,0.0,16
1431,'7,'7.1,7.1.2,1,World,188.0,2018.0,19.0,1.0,0.0,,,194
1432,'7,'7.1,7.1.2,53,Australia and New Zealand,2.0,2018.0,19.0,1.0,0.0,,,2
1433,'7,'7.1,7.1.2,62,Central and Southern Asia,14.0,2018.0,19.0,1.0,0.0,,,14
1434,'7,'7.1,7.1.2,202,Sub-Saharan Africa,48.0,2018.0,19.0,1.0,0.0,,,48
1435,'7,'7.1,7.1.2,419,Latin America and the Caribbean,32.0,2018.0,19.0,1.0,0.0,,,33
1436,'7,'7.1,7.1.2,513,Europe and Northern America,43.0,2018.0,19.0,1.0,0.0,,,45
1437,'7,'7.1,7.1.2,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,0.0,,,12
1438,'7,'7.1,7.1.2,747,Northern Africa and Western Asia,21.0,2018.0,19.0,1.0,0.0,,,24
1439,'7,'7.1,7.1.2,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,1.0,0.0,,,16
1440,'7,'7.2,7.2.1,1,World,192.0,2017.0,18.0,1.0,0.0,,,194
1441,'7,'7.2,7.2.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1442,'7,'7.2,7.2.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1443,'7,'7.2,7.2.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
1444,'7,'7.2,7.2.1,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
1445,'7,'7.2,7.2.1,513,Europe and Northern America,43.0,2017.0,18.0,1.0,0.0,,,45
1446,'7,'7.2,7.2.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
1447,'7,'7.2,7.2.1,747,Northern Africa and Western Asia,24.0,2017.0,18.0,1.0,0.0,,,24
1448,'7,'7.2,7.2.1,753,Eastern and South-Eastern Asia,16.0,2017.0,18.0,1.0,0.0,,,16
