goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfOccupation_code	typeOfOccupation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2007, 2017]	2007	2017	2	PER_10000_POP	Per 10,000 population	G	Global								30.306										31.176		31.176				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCO08_2262	Pharmacists	[2007]	2007	2007	1	PER_10000_POP	Per 10,000 population	G	Global								1.641												1.641				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCO08_221	Medical doctors	[2004, 2007, 2008, 2009, 2010, 2013, 2016, 2017]	2004	2017	8	PER_10000_POP	Per 10,000 population	G	Global					1.544			0.733	1.11	0.85	0.949			1.686			1.283	1.8		1.8				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2007-2010,2013,2017]: C: Country data // [2016]: E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCO08_222	Nursing personnel	[2004, 2008, 2009, 2010, 2013, 2016, 2017]	2004	2017	7	PER_10000_POP	Per 10,000 population	G	Global					9.39				9.801	10.448	9.182			15.912			15.493	12.0		12.0				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2008-2010,2013,2017]: C: Country data // [2016]: E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2004, 2008, 2009, 2010, 2013, 2016, 2017]	2004	2017	7	PER_10000_POP	Per 10,000 population	G	Global					9.39				9.801	10.448	9.182			15.912			15.493	12.0		12.0				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2008-2010,2013,2017]: C: Country data // [2016]: E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCO08_2261	Dentists	[2004, 2007, 2008]	2004	2008	3	PER_10000_POP	Per 10,000 population	G	Global					0.05			0.014	0.019											0.019				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCO08_2262	Pharmacists	[2007, 2008, 2013]	2007	2013	3	PER_10000_POP	Per 10,000 population	G	Global								0.457	0.235					3.63						3.63				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	ISCO08_2262	Pharmacists	[2004, 2006, 2010, 2011, 2013, 2016]	2004	2016	6	PER_10000_POP	Per 10,000 population	G	Global					0.221		0.106				0.39	0.382		0.276			0.262			0.262				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2006,2010-2011,2013]: C: Country data // [2016]: E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	ISCO08_222	Nursing personnel	[2004, 2008, 2010, 2011, 2013, 2016]	2004	2016	6	PER_10000_POP	Per 10,000 population	G	Global					28.729				36.687		39.376	39.351		46.175			48.287			48.287				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2008,2010-2011,2013]: C: Country data // [2016]: E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2004, 2008, 2010, 2011, 2013, 2016]	2004	2016	6	PER_10000_POP	Per 10,000 population	G	Global					28.729				36.687		39.376	39.351		46.175			48.287			48.287				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2008,2010-2011,2013]: C: Country data // [2016]: E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	ISCO08_2261	Dentists	[2004, 2008, 2010, 2011, 2013, 2016]	2004	2016	6	PER_10000_POP	Per 10,000 population	G	Global					0.331				1.829		0.39	0.287		0.645			0.736			0.736				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		[2004,2008,2010-2011,2013]: C: Country data // [2016]: E: Estimated data
