goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,quantile_code,quantile_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1998,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,Q1,Quintile 1 (poorest),"[2001, 2012]",2001,2012,2,PT,Percentage,G,Global,,,1.02364,,,,,,,,,,,21.5346,,,,,21.5346,,,[2001]: Enquete sur les Conditions de Vie en HaĂŻti 2001 // [2012]: EnquĂŞte sur les Conditions de Vie des MĂŠnages aprĂ¨s SĂŠisme 2012-2013,[2001]: Institut Haitien de Statistique et d'Informatique (IHSI) // [2012]: Institut Haitien de Statistique et Informatique (IHSI) - Ministere de l'Economie et des Finances,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,_T,Total (national average) or no breakdown,"[2001, 2012]",2001,2012,2,PT,Percentage,G,Global,,,0.75339,,,,,,,,,,,19.12826,,,,,19.12826,,,[2001]: Enquete sur les Conditions de Vie en HaĂŻti 2001 // [2012]: EnquĂŞte sur les Conditions de Vie des MĂŠnages aprĂ¨s SĂŠisme 2012-2013,[2001]: Institut Haitien de Statistique et d'Informatique (IHSI) // [2012]: Institut Haitien de Statistique et Informatique (IHSI) - Ministere de l'Economie et des Finances,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),34,Southern Asia,3,142,Asia,Region,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,77.58947,77.58947,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),34,Southern Asia,3,142,Asia,Region,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,73.56032,73.56032,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,Q1,Quintile 1 (poorest),"[2008, 2009, 2010, 2011, 2013]",2008,2013,5,PT,Percentage,G,Global,,,,,,,,,,67.58498,61.67363,68.56889,62.828,,69.4029,,,,69.4029,,,[2008-2011]: Encuesta Permanente de Hogares de Propositos Multiples // [2013]: Encuesta Permanente de Hogares de PropĂłsitos MĂşltiples,Instituto Nacional de Estadistica,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,_T,Total (national average) or no breakdown,"[2008, 2009, 2010, 2011, 2013]",2008,2013,5,PT,Percentage,G,Global,,,,,,,,,,49.84826,49.00482,51.23823,49.15932,,54.21676,,,,54.21676,,,[2008-2011]: Encuesta Permanente de Hogares de Propositos Multiples // [2013]: Encuesta Permanente de Hogares de PropĂłsitos MĂşltiples,Instituto Nacional de Estadistica,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,Q1,Quintile 1 (poorest),[2007],2007,2007,1,PT,Percentage,G,Global,,,,,,,,,81.3064,,,,,,,,,,81.3064,,,Household Budget Survey,Hungarian Central Statistical Office,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,_T,Total (national average) or no breakdown,[2007],2007,2007,1,PT,Percentage,G,Global,,,,,,,,,59.53975,,,,,,,,,,59.53975,,,Household Budget Survey,Hungarian Central Statistical Office,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),35,South-Eastern Asia,3,142,Asia,Region,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,43.89826,43.89826,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),35,South-Eastern Asia,3,142,Asia,Region,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,70.18255,70.18255,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,_T,Total (national average) or no breakdown,"[2004, 2009, 2011]",2004,2011,3,PT,Percentage,G,Global,,,,,,24.0323,,,,,17.24392,,93.24983,,,,,,93.24983,,,[2004]: National Sample Survey 2004-2005 (61st round) - Schedule 10 - Employment and Unemployment // [2009]: National Sample Survey 2009-2010 (66th round) - Schedule 10 - Employment and Unemployment // [2011]: India Human Development Survey-II (IHDS-II),"[2004]: National Sample Survey Organization (NSSO) - Government of India, MOSPi // [2009]: National Sample Survey Organization - Government of India // [2011]: World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,Q1,Quintile 1 (poorest),"[2004, 2009, 2011]",2004,2011,3,PT,Percentage,G,Global,,,,,,29.06916,,,,,20.7544,,95.63239,,,,,,95.63239,,,[2004]: National Sample Survey 2004-2005 (61st round) - Schedule 10 - Employment and Unemployment // [2009]: National Sample Survey 2009-2010 (66th round) - Schedule 10 - Employment and Unemployment // [2011]: India Human Development Survey-II (IHDS-II),"[2004]: National Sample Survey Organization (NSSO) - Government of India, MOSPi // [2009]: National Sample Survey Organization - Government of India // [2011]: World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,_T,Total (national average) or no breakdown,"[2009, 2011, 2012, 2014, 2015]",2009,2015,5,PT,Percentage,G,Global,,,,,,,,,,,40.94486,,51.2826,53.79379,,57.1962,48.74023,,48.74023,,,"[2009]: Survei Sosial Ekonomi Nasional 2009, Maret // [2011]: SUSENAS - Indonesian National Social Economic Survey // [2012]: Survei Sosial Ekonomi Nasional 2012, Maret (SUSENAS) // [2014]: Survei Sosial Ekonomi Nasional 2014, Maret (SUSENAS) // [2015]: Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)","[2009,2012,2014-2015]: Badan Pusat Statistik // [2011]: Central Bureau of Statistics (BPS) of Indonesia",,CA: Country adjusted data
