goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.0	5.9	6.9	8.2	8.3	8.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	13.7	16.3	18.3	20.5	20.6	20.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	9.5	11.2	12.7	14.4	14.5	14.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	0.8	0.8	0.9	1.0	1.0	1.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.8	3.0	3.1	3.3	3.3	3.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	2.3	1.9	2.0	2.1	2.2	2.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	13.9	13.6	14.1	11.8	11.4	11.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	35.8	36.8	35.1	27.4	26.0	26.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	24.7	24.9	24.4	19.4	18.5	18.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.4	12.4	11.2	8.4	7.6	7.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	59.5	68.4	55.7	42.5	38.3	38.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	34.0	39.4	32.7	24.9	22.5	22.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	1.0	1.5	1.4	1.5	1.5	1.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.0	10.8	8.6	7.8	7.6	7.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.7	6.3	5.1	4.8	4.7	4.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.5	8.6	7.5	7.5	7.7	7.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	30.0	26.6	25.0	24.9	23.9	23.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	20.0	17.3	16.0	16.0	15.6	15.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	2.6	2.3	2.1	2.2	2.2	2.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.2	3.8	3.5	3.6	3.6	3.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.4	3.1	2.8	2.9	2.9	2.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
