series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
SH_STA_STUNTN	Children moderately or severely stunted (millions)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y0T4	under 5 years old	[2000, 2003, 2005, 2008, 2014]	2000	2014	5	NUM_TH	Thousands	G	Global	2.0									1.0						2.0									2.0																		2.0															2.0		[2000]: 2,018.3 // [2003]: 1,759.7 // [2005]: 2,147.7 // [2008]: 2,892.2 // [2014]: 2,667.8			[2000]:  Weight data possibly flawed	[2000]: Egypt demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland, USA: Ministry of Health and Population [Egypt], National Population Council and ORC Macro, 2001 (and additional analysis). // [2003]: 2003 Egypt interim demographic and health survey. Demographic and Health Survey. Cairo, Egypt: Ministry of Health and Population [Egypt], National Population Council, El-Zanaty and Asociates, and ORC Macro, 2004 (and additional analysis). // [2005]: Egypt demographic and health survey 2005. Demographic and Health Surveys. Caire, Egypt: Ministry of Health and Population, National Population Council, El-Zanaty and Associates, and ORC Macro, 2006 (and additional analysis). // [2008]: Egypt demographic and health survey 2008. Demographic and Health Surveys. Cairo, Egypt: Ministry of Health, 2009 (and additional analysis). // [2014]:  Egypt demographic and health survey 2014. Demographic and Health Surveys. Cairo, Egypt and Rockville, Maryland, USA: Ministry of Health and Population and ICF International, 2015 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	Y0T4	under 5 years old	[2004, 2009, 2010, 2011, 2013, 2014, 2015]	2004	2015	7	NUM_TH	Thousands	G	Global													3.0															3.0			3.0			2.0						3.0			3.0			3.0												3.0		[2004]: 3,045.3 // [2009]: 3,450.9 // [2010]: 3,463.2 // [2011]: 2,953.0 // [2013]: 3,322.0 // [2014]: 3,187.8 // [2015]: 3,245.4			[2014]: (pending reanalysis)	[2004]: Tanzania demographic and health survey  2004-05. Demographic and Health Surveys. Dar es Salaam, Tanzania: National Bureau of Statistics and ORC Macro, 2005 (and additional analysis). // [2009]: Tanzania National Panel Survey Report (NPS) âRound 1, 2008 - 2009. Dar es Salaam, Tanzania: NBS, 2009 (and additional analysis) // [2010]: Tanzania demographic and health survey  2010. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF Macro, 2011 (and additional analysis). // [2011]: Tanzania National Panel Survey Report (NPS) - Wave 2, 2010 - 2011. Dar es Salaam, Tanzania: NBS, 2012 (and additional analysis) // [2013]: Tanzania National Panel Survey Report (NPS) - Wave 3, 2012 - 2013. Dar es Salaam, Tanzania: NBS, 2014 (and additional analysis). // [2014]: Tanzania national nutrition survey 2014: Final report. United Republic of Tanzania, December 2014. // [2015]: Tanzania demographic and health survey  2015-16. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF International, 2016 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	Y0T4	under 5 years old	[2006, 2011, 2015]	2006	2015	3	NUM_TH	Thousands	G	Global																			8.3															7.2												5.9												5.9						[2006]: Multiple indicator cluster survey Belize, 2006. UNICEF (and additional analysis). // [2011]: Belize multiple indicator cluster survey 2011 (MICS). Belize city, Belize: SIB and UNICEF, 2012 (and additional analysis). // [2015]: Belize Multiple Indicator Cluster Survey, 2015-2016, Final Report. Belmopan, Belize: Statistical Institute of Belize and UNICEF Belize (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	Y0T4	under 5 years old	[2001, 2005, 2009, 2012, 2014, 2016]	2001	2016	6	NUM_TH	Thousands	G	Global				639.6												648.8												564.7									430.7						479.3						686.2									686.2						[2001]: Prevalence of overweight and obesity among US children, adolescents, and adults, 1999-2002. JAMA 2004;291:2847-50 (and additional analysis). // [2005]: National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2003-06 combined][wwwn.cdc.gov/nchs/nhanes/search/nhanes03_04.aspx and wwwn.cdc.gov/nchs/nhanes/search/nhanes05_06.aspx]. // [2009]: National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2007-10 combined][wwwn.cdc.gov/nchs/nhanes/search/nhanes07_08.aspx and wwwn.cdc.gov/nchs/nhanes/search/nhanes09_10.aspx]. // [2012]: National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2011-12] [wwwn.cdc.gov/nchs/nhanes/search/nhanes11_12.aspx]. // [2014]: National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2013-14]  // [2016]: National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2015-16]		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	Y0T4	under 5 years old	[2003, 2006, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017]	2003	2017	10	NUM_TH	Thousands	G	Global										1.0									1.0									973.6			986.9			1.0			980.4			952.9			900.8						861.6			692.0						692.0		[2003]: 1,016.9 // [2006]: 1,025.0 // [2011]: 1,011.2				[2003]: EnquĂŞte dĂŠmographique et de santĂŠ du Burkina Faso 2003. Demographic and Health Surveys. Calverton, Maryland, USA: INSD et ORC Macro, 2004 (and additional analysis). // [2006]: Burkina Faso, suivi de la situation des enfants et des femmes. EnquĂŞte par grappes Ă  indicateurs multiples 2006.  Burkina Faso, 2008 (and additional analysis). // [2009]: EnquĂŞte nutritionnelle nationale 2009. Ouagadougou, Burkina Faso: Direction de la Nutrition, 2009 (and additional analysis). // [2010]: EnquĂŞte dĂŠmographique et de santĂŠ et Ă  indicateurs multiples du Burkina Faso 2010. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: INSD, 2012 (and additional analysis). // [2011]: Rapport enquĂŞte nutritionnelle nationale 2011. Ouagadougou, Burkona Faso, 2012 (and additional analysis) // [2012]: EnquĂŞte nutritionnelle nationale 2012. Rapport final. Ouagadougou, Burkina Faso, 2012 (and additional analysis) // [2013]: Enquete Nutritionnelle Nationale 2013 (and additional analysis) // [2014]: Enquete Nutritionnelle Nationale - Rapport final, Burkina Faso, DĂŠcembre 2014  (and additonal analysis) // [2016]: EnquĂŞte nutritionnelle nationale 2016. Burkina Faso  SMART Survey,  Rapport final, December 2016 (and additional analysis). // [2017]: EnquĂŞte Nutritionnelle Nationale, Burkina Faso 2017 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	Y0T4	under 5 years old	[2002, 2003, 2004, 2007, 2011]	2002	2011	5	NUM_TH	Thousands	G	Global							38.6			41.1			35.8									27.2												26.3																								26.3					[2002]:  National monitoring system // [2003,2007,2011]: Age-adjusted; // [2004]: National monitoring system	[2002]: Sistema de vigilancia del estado nutricional (SISVEN), 2002. Programa Nacional de NutriciĂłn. Montevideo, Uruguay, 2007. // [2003]: Trends in early growth indices (stunting and overweight) in the first 24 months of life in Uruguay over the past decade. Public Health Nutrition 2013 (in press). Encuesta nacional sobre estado nutricional, prĂĄcticas de alimentaciĂłn y anemia. Montevideo, Uruguay: MSP, MIDES, RUANDI, UNICEF, 2011 (and additional analysis). // [2004]: Sistema de vigilancia del estado nutricional (SISVEN), 2004. Programa Nacional de NutriciĂłn. Montevideo, Uruguay, 2007. // [2007,2011]: Trends in early growth indices (stunting and overweight) in the first 24 months of life in Uruguay over the past decade. Public Health Nutrition 2013 (in press) (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	Y0T4	under 5 years old	[2002, 2006]	2002	2006	2	NUM_TH	Thousands	G	Global							660.0												510.6																																							510.6						[2002]: Uzbekistan health examination survey 2002. Demographic and Health Surveys. Calverton, Maryland, USA: Analytical and Information Center, State Department of Statistics, and ORC Macro, 2004 (and additional analysis) // [2006]: Uzbekistan multiple indicator cluster survey 2006, Final report. Tashkent, Uzbekistan: UNICEF, 2007 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	Y0T4	under 5 years old	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2000	2009	10	NUM_TH	Thousands	G	Global	491.3			491.4			502.3			507.0			491.6			467.6			470.8			455.7			428.1			394.1																														394.1					Converted estimates	[2000]: Evaluacion antropometrica nutricional de los menores de cinco aĂąos, para comparacion internacional. Venezuela 2000. Caracas: Instituto Nacional de Nutrition, 2001(and additional analysis). // [2001-2006,2008-2009]: Ficha tĂŠcnica: EvaluaciĂłn antropomĂŠtrica nutricional en menores de 5 aĂąos segĂşn criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis). // [2007]: Sistema de vigilancia alimentaria y nutricional Venezuela 2007. Caracas, Venezuela: Instituto Nacional de NutriciĂłn, 2009 (y anĂĄlisis adicional).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	Y0T4	under 5 years old	[2014]	2014	2014	1	NUM_TH	Thousands	G	Global																																											1.2															1.2						Samoa Demographic and Health Survey 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	Y0T4	under 5 years old	[2003, 2011, 2013]	2003	2013	3	NUM_TH	Thousands	G	Global										1.0																								1.0						1.0																		1.0		[2003]: 1,862.3 // [2011]: 1,748.1 // [2013]: 1,808.1				[2003]: The Yemen family health survey: Principal report. Pan Arab Project for Family Health. Cairo, Egypt: The Republic of Yemen Ministry of Health & Population, Central Statistical Organization an League of Arab States, 2004 (and additional analysis). // [2011]: The state of food security and nutrition in Yemen. Comprehensive food security survey 2011. Sana'a, Republic of Yemen, 2013 (and additional analysis). // [2013]: Yemen National Health and Demographic Survey 2013. Rockville, Maryland, USA: MOPHP, CSO, PAPFAM, and ICF International, 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	Y0T4	under 5 years old	[2002, 2007, 2013]	2002	2013	3	NUM_TH	Thousands	G	Global							1.0															1.0																		1.0																		1.0		[2002]: 1,092.1 // [2007]: 1,072.9 // [2013]: 1,050.4				[2002]: Zambia demographic and health survey 2001-2002. Demographic and Health Surveys. Calverton, Maryland, USA: Central Statistical Office, Central Board of Health, and ORC Macro, 2003 (and additional analysis). // [2007]: Zambia demographic and health survey 2007. Demographic and Health Surveys. Calverton, Maryland, USA: CSO and Macro International Inc., 2009 (and additional analysis). // [2013]: Zambia demographic and health Survey 2013-14. Demographic and Health Surveys. Rockville, Maryland, USA: Central Statistical Office, Ministry of Health, and ICF International, 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1	Y0T4	under 5 years old	[2007, 2015]	2007	2015	2	NUM_TH	Thousands	G	Global																						24.9																								26.2												26.2						[2007]: Solomon Islands 2006-2007 demographic and health survey. DHS. Noumea, New Caledonia: SISO, SPC and Macro International Inc., 2007 (accessed 22/12/09 http://www.spc.int/prism/Country/SB/Stats/Publication/DHS07/report/SI-DHS-REPORT_TOC_Summary.pdf) // [2015]: Solomon Islands Ministry of Health and Medical Services and the Pacific Community. 2017. Solomon Islands Demographic and Health Survey, 2015 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	Y0T4	under 5 years old	[2009]	2009	2009	1	NUM_TH	Thousands	G	Global																												6.2																														6.2						2nd National health and nutritional status survey (NHANSS). Phase 1: 0-5 years old. Brunei Darussalam, January 2013.		CA: Country adjusted data
