series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	70.55693	70.55693	70.55693	72.13515	72.13515	72.13515	72.99749	72.99749	72.99749	72.99749	72.99749	72.99749	76.00977	76.00977	76.00977	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08257	76.08708	76.08708	76.08708	77.78843	77.78843	77.78843	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532	77.79532						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	28.35113	28.02281	28.37898	28.35113	28.02281	28.37898	28.41994	28.09162	28.44778	35.19421	34.83805	35.19421	35.19421	34.83805	35.19421	35.19591	34.86428	35.19591	35.19591	34.86428	35.19591	36.55351	36.2365	36.55351	38.30337	37.98636	38.30337	38.30337	37.98636	38.30337	38.30337	37.98636	38.30337	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069	38.3069						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	70.44574	70.44574	70.44574	70.73248	70.73248	70.73248	71.02217	71.02217	71.02217	71.8334	71.8334	71.8334	72.44238	72.44238	72.44238	74.49233	74.49233	74.49233	75.55038	75.55038	75.55038	75.92004	75.92004	75.92004	76.02747	76.02747	76.02747	77.40535	77.40535	77.40535	77.42485	77.42485	77.42485	77.4249	77.4249	77.4249	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43083	77.43138	77.43138	77.43138	77.43138	77.43138	77.43138	77.43138						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819	67.39819						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	12.72354	12.72354	12.72354	12.72354	12.72354	12.72354	12.75445	12.75445	12.75445	12.75445	12.75445	12.75445	12.75445	12.75445	12.75445	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14169	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.14318	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322	13.16322						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	67.60132	67.60132	67.60132	68.10694	68.10694	68.10694	68.32748	68.32748	68.32748	68.67878	68.67878	68.67878	69.19893	69.19893	69.19893	69.25641	69.25641	69.25641	69.33538	69.33538	69.33538	69.52409	69.52409	69.52409	69.64402	69.64402	69.64402	69.7024	69.7024	69.7024	69.71456	69.71456	69.71456	69.71485	69.71485	69.71485	70.05246	70.05246	70.05246	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169	70.06169						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992	15.79992						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	0.05652	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838	8.18838						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	56.67127	56.67127	56.67127	59.06341	59.06341	59.06341	60.55069	60.55069	60.55069	60.56033	60.56033	60.56033	60.75853	60.75853	60.75853	60.75853	60.75853	60.75853	62.35962	62.35962	62.35962	62.94375	62.94375	62.94375	62.99912	62.99912	62.99912	63.03934	63.03934	63.03934	63.04011	63.04011	63.04011	63.04011	63.04011	63.04011	63.04011	63.04011	63.04011	63.33113	63.33113	63.33113	63.34837	63.34837	63.34837	63.36885	63.36885	63.36885	63.37294	63.37294	63.37294	63.37294	63.37294	63.37294	63.37294	63.37294	63.37294	63.37294						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	5.62428	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	6.76618	7.10135	7.10135	7.10135	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769	10.36769						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	36.90464	36.37588	36.90468	36.97281	36.444	36.97281	38.06236	37.67941	38.06236	38.06236	37.67941	38.06236	38.06236	37.67941	38.06236	38.07416	37.71159	38.07416	38.142	37.77942	38.142	38.142	37.77942	38.142	38.142	37.77942	38.142	38.27071	37.97272	38.27071	38.37132	38.07333	38.37132	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822	38.4822						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777	27.62777						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521	18.42521						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	35.40497	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.30812	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188	36.66188						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279	59.53279						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	419	Latin America and the Caribbean	3	19	Americas	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	28.82021	28.77291	28.84211	29.93037	29.88303	29.95062	30.66912	30.62008	30.68767	31.03083	30.9738	31.04029	32.70293	32.55617	32.78456	33.51682	33.39349	33.59655	34.15518	34.03185	34.23491	34.54366	34.41863	34.62169	35.0219	34.89687	35.09993	35.72886	35.68836	35.73226	36.7713	36.72914	36.77162	37.25923	37.21807	37.25927	37.58256	37.54313	37.5826	37.8389	37.8119	37.8389	38.17569	38.14869	38.17569	38.4456	38.4216	38.4456	38.73452	38.71052	38.73452	39.16647	39.14247	39.16647	39.3337	39.30971	39.3337	39.3337						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.06539	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074	15.07074						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
