series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	modeOfTransportation_code	modeOfTransportation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	6.0	6.0		6,518,090		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	9.0	9.0		9,741,955,565		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	46.0	46.0		46,678,114,324		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	39.0	39.0		39,783,784,384		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	6.0	6.0		6,445,645,740		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	69.0	69.0		69,137,116,266		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	422.0	422.0		422,745,151,337		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	200.0	200.0		200,996		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	30.0	30.0		30,350,946,440		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	11.0	11.0		11,378,670		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	37.0	37.0		37,043,868,479		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	39	Southern Europe	3	150	Europe	Region						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,219,813,725,987		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	39	Southern Europe	3	150	Europe	Region						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	225.0	225.0		225,730,173,009		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	39	Southern Europe	3	150	Europe	Region						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	156.0	156.0		156,473,000,452		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	428.0	428.0		428,851,843,306		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	869.0	869.0		869,988,965,567		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	413.0	413.0		413,166,193		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	65.0	65.0		65,242,283,353		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	357.0	357.0		357,030		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	28.0	28.0		28,050,623,780		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	15.0	15.0		15,354,375,871		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	86.0	86.0		86,741,092,559		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	33.0	33.0		33,315,639,016		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,534,590,326		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	50.0	50.0		50,201,427,260		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,639,797		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	44.0	44.0		44,989,459,799		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	7.0	7.0		7,333,857,691		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	379.0	379.0		379,629,501,577		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	140.0	140.0		140,776,123,136		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	70.0	70.0		70,009,330,755		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	557.0	557.0		557,690,662		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	10.0	10.0		10,445,594,985		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,705,879		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	8.0	8.0		8,024,386,156		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	14.0	14.0		14,513,864,470		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	419	Latin America and the Caribbean	3	19	Americas	Region						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	395.0	395.0		395,113,529,119		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	419	Latin America and the Caribbean	3	19	Americas	Region						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	57.0	57.0		57,483,403,683		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	419	Latin America and the Caribbean	3	19	Americas	Region						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,186,080,773,262		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	39.0	39.0		39,600,553,218		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	16.0	16.0		16,999,558		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,238,342,036		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	69.0	69.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	81.0	81.0		81,135,985		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	21.0	21.0		21,391,515,651		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,357,277,282		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	72.0	72.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	432	Landlocked developing countries (LLDCs)	1			Group						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	606.0	606.0		606,516,155,003		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	432	Landlocked developing countries (LLDCs)	1			Group						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	74.0	74.0		74,926,819,275		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	432	Landlocked developing countries (LLDCs)	1			Group						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	42.0	42.0		42,831,095,491		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,658,362		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	26.0	26.0		26,878,301,214		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	466.0	466.0		466,622,445		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	325.0	325.0		325,120,200		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,190,643,302		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	17.0	17.0		17,207,972		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	29.0	29.0		29,821,503,274		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
