series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	years	min_year	max_year	n_years
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			AGG_OIL	Oil	[2010, 2016, 2017]	2010	2017	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			AGG_OIL	Oil	[2017]	2017	2017	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			AGG_OIL	Oil	[2005, 2017]	2005	2017	2
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			AGG_OIL	Oil	[2017]	2017	2017	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	34	Southern Asia	3	142	Asia	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016]	2005	2016	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			AGG_OIL	Oil	[2010]	2010	2010	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			AGG_OIL	Oil	[2010, 2015, 2016, 2017]	2010	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
