goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002]	2002	2002	1	PT	Percentage	G	Global			4.55																		4.55			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002]	2002	2002	1	PT	Percentage	G	Global			4.21																		4.21			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE25	25 years old and over	F	Female	[2002]	2002	2002	1	PT	Percentage	G	Global			3.14																		3.14			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	F	Female	[2002]	2002	2002	1	PT	Percentage	G	Global			4.75																		4.75			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE15	15 years old and over	F	Female	[2002]	2002	2002	1	PT	Percentage	G	Global			3.55																		3.55			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE25	25 years old and over	M	Male	[2002]	2002	2002	1	PT	Percentage	G	Global			5.38																		5.38			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	M	Male	[2002]	2002	2002	1	PT	Percentage	G	Global			6.94																		6.94			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE15	15 years old and over	M	Male	[2002]	2002	2002	1	PT	Percentage	G	Global			5.71																		5.71			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002]	2002	2002	1	PT	Percentage	G	Global			5.67																		5.67			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			20.63															17.31			17.31			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			7.97															8.9			8.9			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			24.08															21.5			21.5			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2006, 2017]	2002	2017	3	PT	Percentage	G	Global			11.81				10.7											12.01			12.01			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2006,2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			10.29															9.88			9.88			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			9.84															11.09			11.09			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			31.23															27.73			27.73			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			15.26															15.23			15.23			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	[2002]: PC - Population census // [2017]: LFS - Labour force survey		C: Country data
