goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	activity_code	activity_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			M	Male	_T	No breakdown	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															94.50356	95.0901	94.56883				94.56883			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			M	Male	ISIC4_BTU	Non-agriculture	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															84.88874	89.26516	87.40234				87.40234			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															99.22352	98.59387	98.23383				98.23383			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			F	Female	_T	No breakdown	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															98.43718	97.34893	95.35347				95.35347			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			F	Female	ISIC4_BTU	Non-agriculture	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															95.75124	93.55137	94.25008				94.25008			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															99.80514	99.67064	95.99491				95.99491			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															99.48628	99.08588	97.29374				97.29374			[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015-2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Employment Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	_T	No breakdown	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													51.30106	51.51649	54.72205	53.33015	52.86801	52.17277	53.53121		53.53121			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Continuous Multi-Purpose Household Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													49.73595	51.51649	54.72205	53.33015	52.86801	52.17277	53.53121		53.53121			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Continuous Multi-Purpose Household Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2012]	2012	2012	1	PT	Percentage	G	Global													70.33466								70.33466			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Continuous Multi-Purpose Household Survey		C: Country data
