series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2011	value_2012	value_2015	value_2016	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_LGP_ACHI	Language test parity index for achievement (ratio)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011]	2011	2011	1	RO	Ratio	G	Global							0.888644035091197					0.888644035091197				TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2001]	2001	2001	1	RO	Ratio	G	Global		0.574078338147159										0.574078338147159				PIRLS 2001		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2003, 2006, 2009, 2012, 2015, 2018]	2003	2018	6	RO	Ratio	G	Global			0.539400293426813	0.801644984365017		0.681512211795066		0.64548358982465	0.561129545336766		0.662003325185981	0.662003325185981				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011, 2015]	2007	2015	3	RO	Ratio	G	Global					0.162335017116193		0.558854748458432		0.278053222835119			0.278053222835119				[2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							0.498804601608047		0.18132559764905			0.18132559764905				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2009, 2012, 2018]	2000	2018	4	RO	Ratio	G	Global	0.852265956567033					0.46383384890576		0.965830894353431			0.84506002566857	0.84506002566857				[2000]: PISA 2000 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2009, 2012, 2018]	2000	2018	4	RO	Ratio	G	Global	0.877805555859559					0.809521868479571		0.854699148158749			0.770121360544344	0.770121360544344				[2000]: PISA 2000 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007]	2007	2007	1	RO	Ratio	G	Global					1.1721301901812							1.1721301901812				TIMSS 2007		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global											1.0361101644163	1.0361101644163				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2018]	2018	2018	1	RO	Ratio	G	Global											1.06856851268355	1.06856851268355				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2015, 2018]	2000	2018	3	RO	Ratio	G	Global	0.22572334957069								0.63812767143604		0.518434581872014	0.518434581872014				[2000]: PISA 2000 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2015, 2018]	2000	2018	3	RO	Ratio	G	Global	0.262200728515457								0.529915110047302		0.553648659499462	0.553648659499462				[2000]: PISA 2000 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006]	2001	2006	2	RO	Ratio	G	Global		0.689875952896123		0.983962466172777								0.983962466172777				[2001]: PIRLS 2001 // [2006]: PIRLS 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2015]	2003	2015	2	RO	Ratio	G	Global			1.01124447803266						0.99655271252229			0.99655271252229				[2003]: TIMSS 2003 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									0.913544590594004		0.869103271771197	0.869103271771197				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									0.906939395532119		0.90028125414096	0.90028125414096				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001]	2001	2001	1	RO	Ratio	G	Global		0.612611828981196										0.612611828981196				PIRLS 2001		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.678724119989333		0.752454295330359	0.788058790471206		0.87515977947052		0.825591681211187	0.784645067458991		0.865469037236153	0.865469037236153				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	0.728514027403132		0.761966577498887			0.902169110375045		0.909975633728504	0.840645791190203		0.925953164008966	0.925953164008966				[2000]: PISA 2000 // [2003]: PISA 2003 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.629382294991916		0.951231604120671			0.93227902332994			0.95137448074301		0.95137448074301				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.342003259919558		0.636832796700579		0.849880630036748		0.678232684230447			0.678232684230447				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2003, 2006, 2009, 2012, 2015, 2018]	2003	2018	6	RO	Ratio	G	Global			0.739644363077012	0.669386610652733		0.691642523878874		0.726684530850965	0.65210825436885		0.613793343949103	0.613793343949103				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2006, 2009, 2012, 2015, 2018]	2003	2018	6	RO	Ratio	G	Global			0.561126760505317	0.695539304929314		0.643948344458343		0.85515721332616	0.598200483463329		0.620775351216167	0.620775351216167				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.554514905134983								0.554514905134983				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.75325632631764								0.75325632631764				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.641792528017394								0.641792528017394				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011]	2003	2011	3	RO	Ratio	G	Global			0.576179967520369		0.0799650641579199		1.379516099035					1.379516099035				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global									0.236526811960531			0.236526811960531				PISA D 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015]	2015	2015	1	RO	Ratio	G	Global									0.275164500361201			0.275164500361201				PISA D 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global											0.536866625587079	0.536866625587079				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2018]	2018	2018	1	RO	Ratio	G	Global											0.599217763855543	0.599217763855543				PISA 2018		C: Country data
