series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	43.05989	40.65835	45.46142	44.61197	42.13535	47.08858	43.62274	41.19355	46.05193	43.62274					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	38.41705	33.9269	42.9072	40.16135	35.40717	44.91554	38.53301	33.88942	43.1766	38.53301					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	72.22904	67.90069	76.55739	72.03029	67.64786	76.41273	73.16663	68.72922	77.60405	73.16663					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	72.7505	69.93192	75.56907	72.79598	70.09576	75.4962	74.0886	71.53555	76.64164	74.0886					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	70.53371	65.71882	75.34861	70.76022	66.17969	75.34075	72.62392	68.25723	76.9906	72.62392					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	27.83182	25.47632	30.18733	27.47885	25.29283	29.66488	28.49829	26.38927	30.60732	28.49829					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	30.8357	29.2828	32.3886	29.73141	28.35696	31.10586	30.93523	29.6346	32.23587	30.93523					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	31.67873	29.20789	34.14956	30.58072	28.3465	32.81493	31.86351	29.68933	34.03768	31.86351					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	52.41347	49.94647	54.88046	50.79605	48.31983	53.27227	49.29714	46.84593	51.74834	49.29714					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	56.2244	52.23561	60.21319	54.19804	50.15662	58.23946	50.2393	46.21897	54.25963	50.2393					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	46.90625	42.5913	51.2212	45.27398	40.8175	49.73047	45.43212	40.90244	49.9618	45.43212					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	8.08773	5.77976	10.39569	6.85756	4.80235	8.91277	6.11084	4.08752	8.13415	6.11084					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	11.22527	8.4055	14.04504	9.36517	6.79029	11.94004	8.85867	6.4298	11.28754	8.85867					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	10.59812	9.09696	12.09929	8.80242	7.39602	10.20882	8.34331	6.97464	9.71197	8.34331					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	24.34697	21.98649	26.70745	26.29618	23.94937	28.643	28.87401	27.00461	30.74341	28.87401					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	18.65718	17.85489	19.45947	19.29786	18.41614	20.17958	20.33008	19.55391	21.10626	20.33008					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	24.12355	21.98398	26.26313	25.55718	23.32015	27.79421	27.94653	26.07793	29.81513	27.94653					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
