series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2007, 2012]	2002	2012	3	PT	Percentage	G	Global			67.6					65.0					40.3								40.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007,2012]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2007, 2012]	2002	2012	3	PT	Percentage	G	Global			67.9					65.3					40.9								40.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007,2012]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2007, 2012]	2002	2012	3	PT	Percentage	G	Global			68.7					66.0					42.4								42.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007,2012]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2007, 2012]	2002	2012	3	PT	Percentage	G	Global			64.9					62.3					38.8								38.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007,2012]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2007, 2012]	2002	2012	3	PT	Percentage	G	Global			62.9					60.1					35.9								35.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007,2012]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T24	15 to 24 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													17.0								17.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y_GE25	25 years old and over	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													25.9								25.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y_GE15	15 years old and over	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													24.9								24.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													13.1								13.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y_GE25	25 years old and over	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													22.2								22.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y_GE15	15 years old and over	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													20.4								20.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T24	15 to 24 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													10.6								10.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													22.4								22.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													23.9								23.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	42.6	41.7	40.7	39.2	37.0	35.2	33.0	30.7	28.6	26.9	24.8	21.2	18.1	16.9	15.8	14.7	13.7	12.5	11.5	10.5	10.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	42.9	41.9	40.9	39.4	37.2	35.4	33.3	31.0	29.1	27.3	25.3	21.7	18.6	17.3	16.2	15.1	14.0	12.8	11.8	10.8	10.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	43.9	42.8	41.7	40.1	37.9	36.1	34.4	32.7	31.1	29.4	27.6	24.0	20.9	19.5	18.2	17.0	15.9	14.7	13.6	12.6	12.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	36.7	36.0	35.1	33.9	32.1	30.6	29.0	27.3	25.9	24.7	23.3	19.7	16.6	15.4	14.2	13.2	12.1	10.9	9.9	9.0	9.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	36.9	36.2	35.3	34.1	32.2	30.7	29.2	27.6	26.2	25.1	23.6	20.1	17.1	15.8	14.7	13.6	12.5	11.3	10.3	9.4	9.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	37.7	36.9	36.0	34.7	32.8	31.3	30.1	28.8	27.7	26.7	25.4	22.2	19.4	18.2	17.2	16.1	15.1	13.9	12.9	12.0	12.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	34.8	34.1	33.3	32.1	30.4	29.0	27.7	26.2	25.0	24.0	22.8	19.2	16.2	14.9	13.8	12.7	11.6	10.5	9.5	8.5	8.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	35.0	34.3	33.5	32.3	30.6	29.1	27.9	26.5	25.3	24.4	23.1	19.6	16.7	15.4	14.3	13.2	12.1	10.9	9.9	9.0	9.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	35.7	35.0	34.2	32.9	31.2	29.8	28.7	27.5	26.6	25.8	24.7	21.6	19.0	17.9	16.9	15.9	14.9	13.7	12.7	11.8	11.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y15T24	15 to 24 years old	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		10.1	11.3	14.3	13.2	12.8	9.4	6.7	6.4	5.0	5.8	6.8	8.1	7.5	6.7	7.1	6.9	7.7			7.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y_GE15	15 years old and over	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		10.2	11.8	15.4	14.6	14.2	10.7	7.5	7.5	6.2	7.3	8.1	9.9	8.8	8.2	8.4	8.4	8.8			8.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y_GE25	25 years old and over	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		10.3	11.9	15.7	15.0	14.6	11.1	7.7	7.8	6.5	7.6	8.4	10.4	9.2	8.6	8.8	8.8	9.1			9.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y15T24	15 to 24 years old	M	Male	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		24.6	26.1	29.9	28.8	28.2	24.3	17.7	18.1	15.5	16.2	17.7	20.4	18.6	16.5	17.0	16.1	18.2			18.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y_GE15	15 years old and over	M	Male	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		20.3	22.3	26.7	25.8	25.2	21.3	15.9	15.2	12.7	14.0	15.8	18.6	16.4	14.5	15.0	14.6	16.3			16.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y_GE25	25 years old and over	M	Male	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		18.2	20.5	25.2	24.4	23.8	20.1	15.1	13.9	11.4	13.1	15.1	17.9	15.6	13.8	14.2	14.0	15.6			15.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		20.0	21.5	25.2	24.3	23.7	20.2	14.6	14.8	12.6	13.3	14.7	17.1	15.4	13.6	14.0	13.3	15.0			15.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001-2010,2012-2017]: M: Modeled data // [2011]: E: Estimated data
