series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			R	Rural	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2006	2015	10	PT	Percentage	G	Global																	47.7	41.7	36.8	37.1	39.5	40.4	39.6	41.4	32.6	33.6				33.6			[2006-2009]: Source: National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2006-2010. Poverty line is absolute. Government estimate. // [2010]: Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate. // [2011-2012]: Source: National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012. Poverty line is absolute. Government estimate. // [2013-2015]: Source: National Statistical Committee of the Kyrgyz Republic. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			_T	All areas	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global																	39.9	35.0	31.7	31.7	33.7	36.8	38.0	37.0	30.6	32.1	25.4	25.6		25.6			[2006-2009]: Source: National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2006-2010. Poverty line is absolute. Government estimate. // [2010]: Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate. // [2011-2012]: Source: National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012. Poverty line is absolute. Government estimate. // [2013-2017]: Source: National Statistical Committee of the Kyrgyz Republic. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			R	Rural	[1997, 2002, 2007, 2012]	1997	2012	4	PT	Percentage	G	Global								42.5					37.6					31.7					28.6							28.6			[1997]: Source: Poverty in Lao PDR 2008, Ministry of Planning and Investment, Department of Statistics, 2010. Poverty line is absolute. Government estimate. // [2002,2007]: Source: Poverty in Lao PDR 2008, Ministry of Planning and Investment, Department of Statistics, 2010 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2012]: Source: Poverty Profile in Lao PDR; Poverty report for the Lao Consumption and Expenditure Survey 2012-2013 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			U	Urban	[1997, 2002, 2007, 2012]	1997	2012	4	PT	Percentage	G	Global								22.1					19.7					17.4					10.0							10.0			[1997]: Source: Poverty in Lao PDR 2008, Ministry of Planning and Investment, Department of Statistics, 2010. Poverty line is absolute. Government estimate. // [2002,2007]: Source: Poverty in Lao PDR 2008, Ministry of Planning and Investment, Department of Statistics, 2010 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2012]: Source: Poverty Profile in Lao PDR; Poverty report for the Lao Consumption and Expenditure Survey 2012-2013 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			_T	All areas	[1997, 2002, 2007, 2012]	1997	2012	4	PT	Percentage	G	Global								39.1					33.5					27.6					23.4							23.4			[1997]: Source: Poverty in Lao PDR 2008, Ministry of Planning and Investment, Department of Statistics, 2010. Poverty line is absolute. Government estimate. // [2002,2007]: Source: Poverty in Lao PDR 2008, Ministry of Planning and Investment, Department of Statistics, 2010 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2012]: Source: Poverty Profile in Lao PDR; Poverty report for the Lao Consumption and Expenditure Survey 2012-2013 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			_T	All areas	[2012]	2012	2012	1	PT	Percentage	G	Global																							27.4							27.4			Source: CAS and World Bank (2015). Measuring poverty in Lebanon using 2011 HBS. The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_T	All areas	[1994, 2002, 2010]	1994	2010	3	PT	Percentage	G	Global					66.6								56.6								57.1									57.1			[1994,2002]: Source: World Bank: Sharing Growth by Reducing Inequality and Vulnerability: Choices for Change, A Poverty, Gender, and Social Assessment. Poverty line is absolute. World Bank estimate. // [2010]: Source: World Bank: Poverty Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			U	Urban	[1994, 2002, 2010]	1994	2010	3	PT	Percentage	G	Global					36.7								41.5								39.6									39.6			[1994,2002]: Source: World Bank: Sharing Growth by Reducing Inequality and Vulnerability: Choices for Change, A Poverty, Gender, and Social Assessment. Poverty line is absolute. World Bank estimate. // [2010]: Source: World Bank: Poverty Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			R	Rural	[1994, 2002, 2010]	1994	2010	3	PT	Percentage	G	Global					68.9								60.5								61.2									61.2			[1994,2002]: Source: World Bank: Sharing Growth by Reducing Inequality and Vulnerability: Choices for Change, A Poverty, Gender, and Social Assessment. Poverty line is absolute. World Bank estimate. // [2010]: Source: World Bank: Poverty Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			_T	All areas	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2004	2014	11	PT	Percentage	G	Global															19.4	23.5	21.2	25.9	26.4	20.9	19.0	19.2	19.4	21.2	22.5					22.5			Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			R	Rural	[2007]	2007	2007	1	PT	Percentage	G	Global																		67.7												67.7			Source: The World Bank. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			U	Urban	[2007]	2007	2007	1	PT	Percentage	G	Global																		55.1												55.1			Source: The World Bank. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			_T	All areas	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global																									54.1		50.9			50.9			[2014]: Source: HIES 2014. Poverty line is absolute. World Bank estimate. // [2016]: Source: HIES 2016. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	All areas	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2004	2014	11	PT	Percentage	G	Global															20.5	20.0	19.1	20.9	20.3	20.5	19.2	18.6	20.6	19.1	22.2					22.2			Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			R	Rural	[2001]	2001	2001	1	PT	Percentage	G	Global												78.2																		78.2			Source: Madagascar Poverty, Gender and Inequality Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			U	Urban	[2001]	2001	2001	1	PT	Percentage	G	Global												45.6																		45.6			Source: Madagascar Poverty, Gender and Inequality Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			_T	All areas	[2001, 2005, 2010, 2012]	2001	2012	4	PT	Percentage	G	Global												70.8				73.2					71.7		70.7							70.7			[2001]: Source: Madagascar Poverty, Gender and Inequality Assessment. Poverty line is absolute. Government estimate. // [2005,2010,2012]: Source: EPM 2010, ENSOMD 2012 and World Bank Poverty Assessment 2016. Poverty line is absolute.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			U	Urban	[1997, 2004, 2010]	1997	2010	3	PT	Percentage	G	Global								54.9							25.4						17.3									17.3			[1997]: Source: PMS policy brief No. 2 (revised) The state of Malawiâs poor: The incidence, depth, and severity of poverty. Poverty line is absolute. Government estimate. // [2004,2010]: Source: INTEGRATED HOUSEHOLD SURVEY 2010-2011: HOUSEHOLD SOCIO-ECONOMIC CHARACTERISCTICS REPORT. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			R	Rural	[1997, 2004, 2010]	1997	2010	3	PT	Percentage	G	Global								66.5							55.9						56.6									56.6			[1997]: Source: PMS policy brief No. 2 (revised) The state of Malawiâs poor: The incidence, depth, and severity of poverty. Poverty line is absolute. Government estimate. // [2004,2010]: Source: INTEGRATED HOUSEHOLD SURVEY 2010-2011: HOUSEHOLD SOCIO-ECONOMIC CHARACTERISCTICS REPORT. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			_T	All areas	[1997, 2004, 2010, 2016]	1997	2016	4	PT	Percentage	G	Global								65.3							52.4						50.7						51.5			51.5			[1997]: Source: PMS policy brief No. 2 (revised) The state of Malawiâs poor: The incidence, depth, and severity of poverty. Poverty line is absolute. Government estimate. // [2004,2010]: Source: INTEGRATED HOUSEHOLD SURVEY 2010-2011: HOUSEHOLD SOCIO-ECONOMIC CHARACTERISCTICS REPORT. Poverty line is absolute. Government estimate. // [2016]: Source: INTEGRATED HOUSEHOLD SURVEY IV. Poverty line is absolute.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_T	All areas	[2002, 2004, 2006, 2008, 2011, 2013, 2015]	2002	2015	7	PT	Percentage	G	Global													5.1		5.7		3.6		3.8			1.7		0.6		0.4				0.4			[2002,2004,2008,2011,2013,2015]: Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
