goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.50587	50.50592	50.5065	50.50671	53.29515	56.08366	58.87222	61.66081	64.44942	67.23807	70.02669	72.81534	75.60391	78.39247	81.18104	83.96963	86.75824	89.57276	89.57276				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.53967	90.16659	90.79351	91.42043	92.04736	92.67429	93.30121	93.92813	94.55505	95.18198	95.8089	96.43582	97.06275	97.68967	98.3166	98.94352	99.57044	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	19.63197	21.54124	23.47924	25.44596	27.44141	29.46557	31.51847	33.60008	35.71042	37.84948	40.01727	42.21378	44.43902	46.69298	48.97566	51.28706	53.62719	55.99605	55.99605				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	98.16657	98.16657	98.16657	98.22697	98.28738	98.3478	98.40822	98.46866	98.52911	98.58957	98.65003	98.71051	98.771	98.78088	98.79077	98.80065	98.80065	98.80065	98.80065				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	95.43419	95.43419	95.43419	95.43419	95.43419	95.37762	95.32104	95.26447	95.2079	95.15132	95.09475	95.03818	94.9816	94.92503	94.92503	94.92503	94.92503	94.92503	94.92503				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	91.07142	91.15829	91.24444	91.32985	91.41442	91.43821	91.46116	91.47744	91.49007	91.50197	91.51325	91.52379	91.53213	91.53874	91.60413	91.66867	91.73247	91.79529	91.79529				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	83.30123	83.30123	83.30123	83.30123	83.30123	83.23469	83.16815	83.10161	83.03507	82.96852	82.90198	82.83544	82.7689	82.70236	82.70236	82.70236	82.70236	82.70236	82.70236				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	60.59235	60.79669	61.00104	61.20538	61.40973	61.61407	61.81842	62.02277	62.22711	62.43146	62.6358	62.84015	63.04449	63.24884	63.45318	63.65753	63.86188	64.06622	64.06622				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.03514	50.55137	51.0666	51.58082	52.09403	52.61146	53.12255	53.63292	54.14227	54.65037	55.17437	55.70583	56.23398	56.75886	57.28068	57.79946	58.31704	58.83333	58.83333				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	27.08165	28.22016	29.35867	30.49718	31.63569	32.79097	33.93006	35.06916	36.20825	37.34734	38.48644	39.62553	40.76463	41.90372	43.04281	44.18191	45.321	46.4601	46.4601				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	93.05071	93.33542	93.61998	93.9043	94.18845	94.47247	94.75644	95.04066	95.32479	95.60884	95.89279	96.17665	96.46043	96.7441	97.02768	97.29984	97.31146	97.32282	97.32282				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.96266	99.96266	99.96266	99.96266	99.96266	99.96266	99.96266	99.96266	99.88623	99.80981	99.73339	99.65697	99.58055	99.50413	99.42771	99.35129	99.27487	99.19845	99.19845				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.91167	99.91167	99.91167	99.91167	99.91167	99.91167	99.91167	99.91167	99.86021	99.80874	99.75728	99.70581	99.65435	99.60288	99.55142	99.49995	99.44849	99.39702	99.39702				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.91615	99.91612	99.91609	99.91606	99.91603	99.916	99.91597	99.91593	99.86237	99.80883	99.75533	99.70185	99.64841	99.59501	99.54165	99.48833	99.43504	99.3818	99.3818				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	86.4651	87.03429	87.59677	88.12538	88.65348	89.18107	89.70815	90.23472	90.76079	91.28634	91.81139	92.33593	92.86005	93.38371	93.90689	94.47314	95.03939	95.03961	95.03961				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	57.26991	57.14495	57.01998	56.89501	56.77005	56.64508	56.52012	56.39515	56.27019	56.14522	56.02026	55.89529	55.77032	55.64536	55.52039	55.39543	55.27046	55.1455	55.1455				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.73684	33.91608	34.09397	34.27009	34.44487	34.61706	34.7875	34.95617	35.12308	35.28743	35.45002	35.61084	35.76951	35.92604	36.08042	36.23607	36.39219	36.5491	36.5491				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	15.87125	15.98236	16.09309	16.20344	16.31342	16.42301	16.53223	16.64107	16.74953	16.85761	16.96531	17.07263	17.17958	17.28614	17.39233	17.49814	17.60357	17.70862	17.70862				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	39	Southern Europe	3	150	Europe	Region						_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	86.00476	86.46339	86.92288	87.37192	87.90198	88.43381	88.96243	89.49799	90.03268	90.56419	91.09147	91.61448	92.12953	92.6364	93.1377	93.58321	94.02834	94.03267	94.03267				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
