goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,observationStatus_code,observationStatus_desc,age_code,age_desc,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,58.20231,55.94327,60.46135,62.08965,59.67332,64.50597,56.42657,54.09899,58.75416,56.42657,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,430.18833,239.58423,620.79243,244.08041,112.68521,375.4756,91.25008,26.04708,156.45308,91.25008,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,419.68398,129.42742,709.94054,391.4353,111.75842,671.11218,315.55278,103.30492,527.80064,315.55278,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,963.50203,529.8427,1397.16136,750.48705,387.57362,1113.40048,542.81355,296.02132,789.60578,542.81355,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,122.91439,89.17465,156.65412,138.12125,101.45281,174.78969,121.17763,88.40661,153.94866,121.17763,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,95.67819,67.48505,123.87132,111.86851,79.89811,143.8389,109.4303,79.85479,139.00582,109.4303,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,276.76475,228.72434,324.80516,313.44531,261.0036,365.88702,296.73587,247.66543,345.8063,296.73587,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2016, 2017]",2016,2017,2,NUM_TH,Thousands,G,Global,,,,178.24188,158.75786,197.72591,184.3344,164.15638,204.51242,184.3344,,,,,[2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2016, 2017]",2016,2017,2,NUM_TH,Thousands,G,Global,,,,172.04269,152.48824,191.59713,177.93541,157.68389,198.18694,177.93541,,,,,[2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2016, 2017]",2016,2017,2,NUM_TH,Thousands,G,Global,,,,637.8151,596.88462,678.74558,657.22851,615.05251,699.40451,657.22851,,,,,[2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
