goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2001,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,_T,Both sexes,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2006,2016,11,PT,Percentage,G,Global,,,,,63.5,61.9,70.0,69.1,71.3,73.1,75.2,75.3,73.3,74.2,73.8,,73.8,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter,ILOSTAT - HS - Continous Multi-Purpose Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,F,Female,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2006,2016,11,PT,Percentage,G,Global,,,,,65.1,63.5,72.0,72.0,74.4,75.3,77.8,78.1,76.1,77.3,77.1,,77.1,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter,ILOSTAT - HS - Continous Multi-Purpose Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",35,South-Eastern Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,67.4,,67.4,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",35,South-Eastern Asia,3,142,Asia,Region,,,,,,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,66.8,,66.8,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",35,South-Eastern Asia,3,142,Asia,Region,,,,,,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,67.9,,67.9,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,_T,Both sexes,"[2010, 2012]",2010,2012,2,PT,Percentage,G,Global,,,,,,,,,75.3,,74.8,,,,,,74.8,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,ILOSTAT - HS - National Sample Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,M,Male,"[2010, 2012]",2010,2012,2,PT,Percentage,G,Global,,,,,,,,,76.0,,75.7,,,,,,75.7,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,ILOSTAT - HS - National Sample Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,F,Female,"[2010, 2012]",2010,2012,2,PT,Percentage,G,Global,,,,,,,,,71.7,,70.3,,,,,,70.3,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,ILOSTAT - HS - National Sample Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,F,Female,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,69.4,80.3,80.3,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - National Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,M,Male,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,71.1,77.4,77.4,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - National Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,_T,Both sexes,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,70.4,78.6,78.6,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - National Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,F,Female,"[2012, 2013, 2016]",2012,2016,3,PT,Percentage,G,Global,,,,,,,,,,,95.0,98.2,,,93.8,,93.8,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - National survey on the employment situation,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,_T,Both sexes,"[2012, 2013, 2016]",2012,2016,3,PT,Percentage,G,Global,,,,,,,,,,,92.2,96.2,,,87.7,,87.7,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - National survey on the employment situation,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,M,Male,"[2012, 2013, 2016]",2012,2016,3,PT,Percentage,G,Global,,,,,,,,,,,89.5,94.4,,,82.4,,82.4,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - National survey on the employment situation,,C: Country data
