series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfOccupation_code	typeOfOccupation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCO08_222_322	Nursing and midwifery personnel	2017	31.447					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCO08_221	Medical doctors	2014	34.466					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCO08_2261	Dentists	2014	2.737					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCO08_222_322	Nursing and midwifery personnel	2014	69.621					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCO08_2262	Pharmacists	2014	1.996					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCO08_222_322	Nursing and midwifery personnel	2017	25.8					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCO08_221	Medical doctors	2017	39.6					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCO08_2261	Dentists	2004	9.19					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCO08_2262	Pharmacists	2004	5.038					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCO08_2261	Dentists	2018	0.104					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCO08_222_322	Nursing and midwifery personnel	2018	9.47					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCO08_221	Medical doctors	2018	3.55					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCO08_2262	Pharmacists	2018	0.039					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCO08_221	Medical doctors	2016	0.788					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCO08_2261	Dentists	2005	0.018					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCO08_2262	Pharmacists	2016	0.115					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCO08_222_322	Nursing and midwifery personnel	2016	3.844					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	ISCO08_221	Medical doctors	2018	7.99					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	ISCO08_222_322	Nursing and midwifery personnel	2018	13.398					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	ISCO08_2261	Dentists	2018	0.358					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	ISCO08_2262	Pharmacists	2018	0.089					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	ISCO08_2262	Pharmacists	2018	0.302					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	ISCO08_2261	Dentists	2018	0.213					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	ISCO08_222_322	Nursing and midwifery personnel	2018	6.804					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	ISCO08_221	Medical doctors	2018	2.345					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	34	Southern Asia	3	142	Asia	Region						ISCO08_222_322	Nursing and midwifery personnel	2017	17.51262					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		_X	Data nature not available	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	34	Southern Asia	3	142	Asia	Region						ISCO08_221	Medical doctors	2017	7.81703					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		_X	Data nature not available	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	ISCO08_222_322	Nursing and midwifery personnel	2017	8.815					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
