series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2018				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	3.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1987				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	3.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1989				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1991				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	348	Hungary	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	352	Iceland	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	36	Australia	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1981				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	36	Australia	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1985				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	36	Australia	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1989				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
