goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,lowerbound_2000,upperbound_2000,value_2001,lowerbound_2001,upperbound_2001,value_2002,lowerbound_2002,upperbound_2002,value_2003,lowerbound_2003,upperbound_2003,value_2004,lowerbound_2004,upperbound_2004,value_2005,lowerbound_2005,upperbound_2005,value_2006,lowerbound_2006,upperbound_2006,value_2007,lowerbound_2007,upperbound_2007,value_2008,lowerbound_2008,upperbound_2008,value_2009,lowerbound_2009,upperbound_2009,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,value_2019,lowerbound_2019,upperbound_2019,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,,,Y0T4,under 5 years old,"[2005, 2012, 2016]",2005,2016,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,12.4,,,,,,,,,,,,12.4,,,,,,"[2005]: Informe final de consultoria: Analisis de la situacion de salud infantil y antropometria en menores de 5 aĂąos. Paraguay EPH 2005. Asuncion, Paraguay: PNUD Paraguay, 2006. // [2012]: AnĂĄlisis de la situaciĂłn nutricional de los niĂąos menores de cinco aĂąos en Paraguay a partir de la encuesta de ingresos y gastos y de condiciones de vida 2011-2012. AsunciĂłn, Paraguay, 2014 (and additional analysis). // [2016]: Encuesta de Indicadores Multiples por Conglomerados MICS Paraguay 2016 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,,,Y0T4,under 5 years old,"[2000, 2005, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,13,PT,% of children aged 0-59 months,G,Global,11.8,,,,,,,,,,,,,,,9.1,,,,,,10.0,,,,,,10.3,,,8.0,,,8.8,,,7.2,,,8.4,,,8.8,,,8.2,,,7.7,,,8.0,,,8.6,,,,,,8.6,,,,,,"[2000]: Encuesta demografica y de salud familiar 2000. Demographic and Health Surveys. Lima, Peru and Calverton, Maryland, USA: Instituto Nacional de Estadistica e Informacion y ORC Macro, 2001 (and additional analysis). // [2005]: Peru, encuesta demografica y de salud familiar. Informe principal: ENDES continua 2004-2006. Demographic and Health Surveys. Lima, Peru: INEI, USAID and ORC Macro, 2007 (and additional analysis). // [2007]: Encuesta demografica y de salud familiar. Informe principal: ENDES continua 2007-2008. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2009 (and additional analysis). // [2009]: Encuesta demografica y de salud familiar - ENDES continua 2009. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2010 (and additional analysis). // [2010]: Encuesta demografica y de salud familiar - ENDES continua 2010. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2011 (and additional analysis). // [2011]: Encuesta demografica y de salud familiar - ENDES continua 2011. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2012 (and additional analysis). // [2012]: Encuesta demografica y de salud familiar - ENDES continua 2012. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2013 (and additional analysis). // [2013]: Encuesta demografica y de salud familiar â ENDES continua 2013 Nacional y Departmental. Demographic and Health Surveys. Lima, Peru: INEI, 2013 (and additional analysis) // [2014]: Encuesta demografica y de salud familiar - ENDES continua 2014. Demographic and Health Surveys. Lima, Peru: INEI,2015 (and additional analysis) // [2015]: Encuesta DemogrĂĄfica y de Salud Familiar-ENDES 2015 Nacional y Departamental (and additional analysis) // [2016]: PerĂş Encuesta Demografica y de salud Familiar 2016: nacional y regional, 2017 (and additional analysis) // [2017]: Encuesta DemogrĂĄfica y de Salud Familiar-ENDES 2017 Nacional y Departamental (and additional analysis) // [2018]: Encuesta DemogrĂĄfica y de Salud Familiar-ENDES 2018 Nacional y Departamental",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,,,Y0T4,under 5 years old,"[2003, 2008, 2011, 2013, 2015, 2018]",2003,2018,6,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,2.4,,,,,,,,,,,,,,,3.3,,,,,,,,,3.7,,,,,,4.5,,,,,,3.3,,,,,,,,,4.0,,,,,,4.0,,,,,,"[2003]: Sixth National Nutrition Survey: Philippines, 2003. Food and Nutrition Research Institute, 2004. // [2008]: 7th national nutrition survey. Manila, Philippines: FNRI-DOST, 2010 (and additional analysis). // [2011]: Philippine Nutrition Facts and Figures 2011. DOST Complex, FNRI Bldg., Bicutan, Taguig City, Metro, Manila, Philippines, 2012 (and additional analysis). // [2013]: 8th National nutrition survey Philippines 2013. // [2015]: Philippines 2015 National Nutrition Survey - Updating Survey Results // [2018]: Philippines 2018 Expanded National Nutrition Survey (ENNS)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),62,Central and Southern Asia,2,1,World,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,2.7,1.5,3.9,,,,,,,,,,,,,2.7,2.0,3.3,,,,,,,,,,,,,2.7,2.3,3.1,,,,,,,,,,,,,2.7,1.8,3.6,,,,,,,,,,2.7,1.4,4.0,2.7,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,M: Modeled data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),624,Guinea-Bissau,5,11,Western Africa,Country,-14.40182514,12.11760394,GNB,1,1,,,Y0T4,under 5 years old,"[2000, 2006, 2010, 2014]",2000,2014,4,PT,% of children aged 0-59 months,G,Global,5.0,,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,2.8,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,2.3,,,,,,"[2000]: Multiple indicator cluster survey Guinea-Bissau, 2000 (MICS). Bissau, Guinea-Bissau: General Direction of Planning, National Institute of Statistics and Census and UNICEF, 2000 (and additional analysis). // [2006]: EnquĂŞte par grappes Ă indicateurs multiples, GuinĂŠe-Bissau, 2006, Rapport final. Bissau, GuinĂŠe-Bissau : MinistĂ¨re de l`Economie - SecrĂŠtariat d`Etat du Plan et Ă l`IntĂŠgration RĂŠgionale, 2006 (and additional analysis). // [2010]: InquĂŠrito aos indicadores mĂşltiplos (MICS), inquĂŠrito demogrĂĄfico de saĂşde reprodutiva - GuinĂŠ-Bissau, 2010: RelatĂłrio final. Bissau, GuinĂŠ-Bissau, 2011. // [2014]: InquĂŠrito aos Indicadores MĂşltiplos (MICS) 2014, Principais Resultados. Bissau, GuinĂŠ-Bissau: MinistĂŠrio da Economia e FinanĂ§as, DirecĂ§ao Geral do Plano Instituto Nacional de EstatĂ­stica (INE), 2015 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),626,Timor-Leste,4,35,South-Eastern Asia,Country,125.9451052,-8.797497247,TLS,1,1,,,Y0T4,under 5 years old,"[2002, 2007, 2009, 2013]",2002,2013,4,PT,% of children aged 0-59 months,G,Global,,,,,,,5.7,,,,,,,,,,,,,,,1.5,,,,,,5.8,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,"[2002]: Multiple indicator cluster survey (MICS - 2002). UNICEF, Dili, Timor-Leste, 2003 (and additional analysis). // [2007]: Final statistical abstract: Timor-Leste survey of living standards 2007. http://dne.mof.gov.tl/TLSLS/StatisticalData/6_Health/Main%20Tables/index.htm, accessed 27 March 2012. // [2009]: Timor-Leste demographic and health survey 2009-10. Demographic and Health Surveys. Dili, Timor-Leste: NSD [Timor-Leste] and ICF Macro, 2010 (and additional analysis). // [2013]: Timor-Leste food and nutrition survey, Final report 2015. Dili, Timor Leste: Ministry of Health, 2015 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),64,Bhutan,4,34,Southern Asia,Country,90.45098484,27.39598568,BTN,1,1,,,Y0T4,under 5 years old,"[2008, 2010]",2008,2010,2,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,"[2008]: The nutritional status of children in Bhutan: results from the national nutrition survey of 2008 and trends over time. BMC Pediatrics 2012;12:151. // [2010]: Bhutan multiple indicator cluster survey (BMIS) 2010. Thimphu, Bhutan: NSB, May 2011 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,,,Y0T4,under 5 years old,"[2000, 2001, 2002]",2000,2002,3,PT,% of children aged 0-59 months,G,Global,8.9,,,9.1,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,"National nutritional surveillance programme, 1993-2002. Bukarest, Romania, 2003 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),646,Rwanda,5,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2012, 2015]",2000,2015,5,PT,% of children aged 0-59 months,G,Global,7.1,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,6.9,,,,,,6.0,,,,,,,,,5.6,,,,,,,,,,,,,,,5.6,,,,,[2012]: 6-59 mo // [2015]: April-May 2015,"[2000]: EnquĂŞte dĂŠmographique et de santĂŠ, Rwanda 2000. Demographic and Health Surveys. Kigali, Rwanda et Calverton, Maryland, USA: MinistĂ¨re de la SantĂŠ, Office National de la Population et ORC Macro, 2001 (and additional analysis). // [2005]: Rwanda demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland, U.S.A.: INSR and ORC Macro, 2006 (and additional analysis). // [2010]: Rwanda demographic and health survey 2010. Demographic and Health Surveys. Calverton, Maryland, USA: NISR, MOH, and ICF International, 2012 (and additional analysis). // [2012]: Rwanda 2012 Comprehensive Food Security and Vulnerability Analysis // [2015]: Rwanda 2015 Comprehensive Food Security and Vulnerabilty Analysis (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),662,Saint Lucia,5,29,Caribbean,Country,-60.96529553,13.89405601,LCA,1,1,,,Y0T4,under 5 years old,[2012],2012,2012,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,"Saint Lucia multiple indicator cluster survey 2012: Final report. MICS. Castries, Saint Lucia, 2014 (and additional analysis)",,CA: Country adjusted data
