series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	educationLevel_code	educationLevel_desc	quantile_code	quantile_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	2016	1.03527					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2016	1.07171					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q3	Quantile 3	2016	1.17051					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q3	Quantile 3	2016	1.11535					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2016	0.98886					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q2	Quantile 2	2016	1.34567					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q2	Quantile 2	2016	1.30326					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2016	0.97898					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q3	Quantile 3	2016	1.22949					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2016	1.28538					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q2	Quantile 2	2016	1.08846					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q3	Quantile 3	2016	1.0719					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2016	1.00308					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2016	1.00924					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2016	0.99645					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q2	Quantile 2	2016	1.1144					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2016	0.58223					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2016	0.88405					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2016	1.16187					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2016	0.9527					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2016	1.00158					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2016	1.24402					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q3	Quantile 3	2016	1.07474					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q3	Quantile 3	2016	1.16548					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q4	Quantile 4	2016	1.01865					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q3	Quantile 3	2016	1.12332					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q4	Quantile 4	2016	1.0792					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q4	Quantile 4	2016	1.06371					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q3	Quantile 3	2016	1.07726					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q4	Quantile 4	2016	1.04846					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2017	0.68123					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2017	0.88949					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2017	0.97126					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			M	Male	ISCED11_3	Upper secondary	Q4	Quantile 4	2017	0.98528					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			F	Female	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2017	0.94181					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q4	Quantile 4	2017	0.98433					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			M	Male	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2017	0.86959					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2017	0.98091					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2017	0.90604					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			M	Male	ISCED11_3	Upper secondary	Q2	Quantile 2	2017	0.73308					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q2	Quantile 2	2017	0.81192					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			F	Female	ISCED11_3	Upper secondary	Q3	Quantile 3	2017	0.92759					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	2017	0.99508					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
