series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			IS_GE10M	10 mbps and over	2018	4270321.0					Ministry of Communication and Informatics	Ministry of Communications and Informatics	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			_T	Any speed	2018	9806123.0					Information Technology Organization of Iran (ITO)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	4055492.0					Information Technology Organization of Iran (ITO)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			IS_GE10M	10 mbps and over	2018	1987861.0					Information Technology Organization of Iran (ITO)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	3762770.0					Information Technology Organization of Iran (ITO)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			_T	Any speed	2018	4492328.0					Communications and Media Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	2695396.8					Communications and Media Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			IS_GE10M	10 mbps and over	2018	449232.8					Communications and Media Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1347698.4					Communications and Media Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Any speed	2018	1430160.0					ComReg		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	8010.0					ComReg		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	172128.0					ComReg		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			IS_GE10M	10 mbps and over	2018	1250022.0					ComReg		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	Any speed	2018	2410000.0					Ministry of Communications	Sep. 2018 - Inc. DSL, cable and FTTH.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2011	300645.0					Ministry of Communications.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Ministry of Communications	The minimum advertised downstream speed in Israel is 5 Mbit/s	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			IS_GE10M	10 mbps and over	2011	789192.0					Ministry of Communications.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	Any speed	2018	17060504.9968					AGCOM	Source: AGCOM	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			IS_GE10M	10 mbps and over	2018	12805293.0					AGCOM	Source: AGCOM	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	105519.17044					AGCOM	Source: AGCOM	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	4149693.0					AGCOM	Source: AGCOM	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_T	Any speed	2018	175918.0					ARTCI		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			IS_GE10M	10 mbps and over	2018	10815.0					ARTCI		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	111567.0					ARTCI		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	53536.0					ARTCI		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_T	Any speed	2018	284756.0					Office of Utilities Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	5654.0					Office of Utilities Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			IS_GE10M	10 mbps and over	2018	195436.0					Office of Utilities Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	83666.0					Office of Utilities Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	Any speed	2018	41496293.0					Ministry of Internal Affairs and Communications	Total does not equal the sum of subscriptions by speed since it included subscriptions with unknown speed.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	337730.0					Ministry of Internal Affairs and Communications	Dec.2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1981512.0					Ministry of Internal Affairs and Communications	Dec.2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			IS_GE10M	10 mbps and over	2018	37920401.0					Ministry of Internal Affairs and Communications	Dec.2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_T	Any speed	2018	2462900.0					Ministry of Digital Development Innovation and Aerospace		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			IS_GE10M	10 mbps and over	2018	1276400.0					Ministry of Digital Development Innovation and Aerospace		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	67400.0					Ministry of Digital Development Innovation and Aerospace		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1020800.0					Ministry of Digital Development Innovation and Aerospace		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	Any speed	2018	15999.0					Afghanistan Telecom Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	15121.0					Afghanistan Telecom Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			IS_GE10M	10 mbps and over	2018	144.0					Afghanistan Telecom Regulatory Authority	This includes all subscriptions above 10 Mbit/s.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	734.0					Afghanistan Telecom Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	Any speed	2018	2521100.0					RTR GmbH		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	746608.0					RTR GmbH		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			IS_GE10M	10 mbps and over	2018	1708572.0					RTR GmbH		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	2832.0					RTR GmbH		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			_T	Any speed	2018	399596.0					The Telecommunications Regulatory Commission of Jordan		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	171627.0					The Telecommunications Regulatory Commission of Jordan		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	3628.0					The Telecommunications Regulatory Commission of Jordan		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			IS_GE10M	10 mbps and over	2018	224341.0					The Telecommunications Regulatory Commission of Jordan		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			_T	Any speed	2018	371498.0					COMMUNICATIONS AUTHORITY OF KENYA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	97752.0					COMMUNICATIONS AUTHORITY OF KENYA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			IS_GE10M	10 mbps and over	2016	0.0					COMMUNICATIONS AUTHORITY OF KENYA	included in i4213_2to10	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	273746.0					COMMUNICATIONS AUTHORITY OF KENYA	*Data is collected for speeds = or above 2Mbps	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			_T	Any speed	2018	21285858.0					Ministry of Science and ICT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Ministry of Science and ICT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	0.0					Ministry of Science and ICT		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			IS_GE10M	10 mbps and over	2018	21285858.0					Ministry of Science and ICT		_X	Data nature not available	NUMBER	Number	G	Global			
