series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfOccupation_code	typeOfOccupation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			ISCO08_2261	Dentists	2016	0.034					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			ISCO08_2262	Pharmacists	2018	7.141					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			ISCO08_221	Medical doctors	2017	51.697					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	2.63					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			ISCO08_2261	Dentists	2017	5.679					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			ISCO08_221	Medical doctors	2017	23.237					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			ISCO08_2262	Pharmacists	2017	16.011					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			ISCO08_2261	Dentists	2018	7.132					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	28.212					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			ISCO08_2261	Dentists	2019	0.247					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			ISCO08_221	Medical doctors	2018	1.565					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			ISCO08_2262	Pharmacists	2018	0.188					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	11.656					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			ISCO08_2261	Dentists	2017	2.2					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	44.489					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			ISCO08_221	Medical doctors	2017	36.834					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			ISCO08_2262	Pharmacists	2017	3.969					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			ISCO08_221	Medical doctors	2017	23.608					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	73.009					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			ISCO08_2262	Pharmacists	2017	7.237					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			ISCO08_2261	Dentists	2017	4.951					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			ISCO08_2261	Dentists	2015	6.745					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	74.145					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			ISCO08_2262	Pharmacists	2014	4.915					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			ISCO08_221	Medical doctors	2015	26.463					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			ISCO08_2262	Pharmacists	2014	0.414					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			ISCO08_2261	Dentists	2018	1.85					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
